timestamp,symbol,p_raw,p_cal,horizon_bars,target_qty
1998-11-17 09:33:00+00:00,BBY,0.47933559219408367,0.47933559219408367,20,0.0
1998-11-17 09:34:00+00:00,BBY,0.47933559219408367,0.47933559219408367,20,0.0
1998-11-17 09:35:00+00:00,BBY,0.47933559219408367,0.47933559219408367,20,0.0
1998-11-17 09:38:00+00:00,BBY,0.4722103172720705,0.4722103172720705,20,0.0
1998-11-17 09:39:00+00:00,BBY,0.46127661379998053,0.46127661379998053,20,0.0
1998-11-17 09:40:00+00:00,BBY,0.4636291278322155,0.4636291278322155,20,0.0
1998-11-17 09:41:00+00:00,BBY,0.458756433006652,0.458756433006652,20,0.0
1998-11-17 09:42:00+00:00,BBY,0.46384225698775844,0.46384225698775844,20,0.0
1998-11-17 09:43:00+00:00,BBY,0.4659350639963423,0.4659350639963423,20,0.0
1998-11-17 09:46:00+00:00,BBY,0.4505994960106226,0.4505994960106226,20,0.0
1998-11-17 09:47:00+00:00,BBY,0.528305442709551,0.528305442709551,20,0.0
1998-11-17 09:48:00+00:00,BBY,0.45411442869179863,0.45411442869179863,20,0.0
1998-11-17 09:50:00+00:00,BBY,0.4566448724541282,0.4566448724541282,20,0.0
1998-11-17 09:51:00+00:00,BBY,0.4598214132908892,0.4598214132908892,20,0.0
1998-11-17 09:52:00+00:00,BBY,0.45355249236087997,0.45355249236087997,20,0.0
1998-11-17 09:53:00+00:00,BBY,0.45072491034655654,0.45072491034655654,20,0.0
1998-11-17 09:54:00+00:00,BBY,0.5308594090042926,0.5308594090042926,20,0.0
1998-11-17 09:55:00+00:00,BBY,0.528134062565232,0.528134062565232,20,0.0
1998-11-17 09:57:00+00:00,BBY,0.45318747177982327,0.45318747177982327,20,0.0
1998-11-17 09:58:00+00:00,BBY,0.5280353086279326,0.5280353086279326,20,0.0
1998-11-17 10:00:00+00:00,BBY,0.4518202249536474,0.4518202249536474,20,0.0
1998-11-17 10:01:00+00:00,BBY,0.4518275025661991,0.4518275025661991,20,0.0
1998-11-17 10:02:00+00:00,BBY,0.4535051334421684,0.4535051334421684,20,0.0
1998-11-17 10:03:00+00:00,BBY,0.4552380028017251,0.4552380028017251,20,0.0
1998-11-17 10:04:00+00:00,BBY,0.4638095684615289,0.4638095684615289,20,0.0
1998-11-17 10:05:00+00:00,BBY,0.4647045099859357,0.4647045099859357,20,0.0
1998-11-17 10:06:00+00:00,BBY,0.46383589290623484,0.46383589290623484,20,0.0
1998-11-17 10:07:00+00:00,BBY,0.46968896944059085,0.46968896944059085,20,0.0
1998-11-17 10:08:00+00:00,BBY,0.4701796091529012,0.4701796091529012,20,0.0
