timestamp,equity
1998-11-17 14:43:00+00:00,-26.064033514732046
1998-11-17 14:44:00+00:00,-99.62291188204854
1998-11-17 14:45:00+00:00,-149.24466757468684
1998-11-17 14:46:00+00:00,-199.06945613175617
1998-11-17 14:47:00+00:00,-234.98263561513812
1998-11-18 09:58:00+00:00,-218.50754589312737
1998-11-18 09:59:00+00:00,-209.54035575560988
1998-11-18 10:00:00+00:00,-188.92981368003157
1998-11-18 10:01:00+00:00,-179.54843882301682
1998-11-18 10:06:00+00:00,-231.31162657046093
1998-11-18 10:07:00+00:00,-282.1942832267818
1998-11-18 10:08:00+00:00,-334.924732304028
1998-11-18 10:09:00+00:00,-377.57199367529154
1998-11-18 10:10:00+00:00,-438.1508781592439
1998-11-18 10:11:00+00:00,-471.6533506290701
1998-11-18 14:43:00+00:00,-480.6708040286017
1998-11-18 14:45:00+00:00,-507.0009933028937
1998-11-18 14:46:00+00:00,-534.3837214696791
1998-11-18 14:48:00+00:00,-541.5929572121777
1998-11-18 14:49:00+00:00,-550.5327517746607
1998-11-19 09:51:00+00:00,-556.6851006553337
1998-11-19 09:52:00+00:00,-557.7817545473054
1998-11-19 09:55:00+00:00,-563.9661438273472
1998-11-23 10:00:00+00:00,-537.0176694198341
1998-11-23 10:02:00+00:00,-516.4187224869557
1998-12-01 11:31:00+00:00,-517.5219412215023
1998-12-01 15:51:00+00:00,-557.3764726271716
1998-12-01 15:52:00+00:00,-593.5024238915304
1998-12-01 15:54:00+00:00,-612.3150061966271
1998-12-03 09:55:00+00:00,-612.5066281181915
