timestamp,equity
1998-11-17 14:43:00+00:00,-4.652890422469255
1998-11-17 14:44:00+00:00,-14.762058803529545
1998-11-17 14:45:00+00:00,-23.597968221384683
1998-11-18 10:00:00+00:00,-11.108401836861212
1998-11-18 10:01:00+00:00,-8.646110061526315
1998-11-18 10:05:00+00:00,-20.50234073839153
1998-11-18 10:06:00+00:00,-50.36004706266414
1998-11-18 10:07:00+00:00,-78.17121453191785
1998-11-18 10:08:00+00:00,-114.60755689914203
1998-11-18 10:09:00+00:00,-173.30515564062907
1998-11-18 10:10:00+00:00,-237.5791464118331
1998-11-18 10:11:00+00:00,-267.02044904211965
1998-11-18 14:44:00+00:00,-271.7540113034231
1998-11-18 14:45:00+00:00,-287.5898212029991
1998-11-18 14:46:00+00:00,-305.1414782283891
1998-11-18 14:48:00+00:00,-320.8520159420029
1998-11-18 14:49:00+00:00,-337.113214408412
1998-11-19 09:51:00+00:00,-339.6427298407963
1998-11-19 09:52:00+00:00,-340.6948353263133
1998-11-19 09:53:00+00:00,-386.05049109926745
1998-11-19 09:54:00+00:00,-396.47489567322054
1998-11-19 09:55:00+00:00,-410.6587848041645
1998-11-19 09:56:00+00:00,-410.9275421522214
1998-11-19 09:57:00+00:00,-413.38319019263685
1998-11-23 10:00:00+00:00,-395.9652749415318
1998-11-23 10:02:00+00:00,-393.9015239774103
1998-11-24 09:56:00+00:00,-400.2302721799457
1998-11-27 11:39:00+00:00,-400.096902348608
1998-12-01 15:49:00+00:00,-401.4463643824841
1998-12-01 15:51:00+00:00,-454.59515881599674
1998-12-03 11:10:00+00:00,-453.95383419599085
1998-12-03 11:12:00+00:00,-454.444092139517
