timestamp,equity
1998-11-17 14:42:00+00:00,-1.3061987608798038
1998-11-17 14:43:00+00:00,-6.039511036946939
1998-11-17 14:44:00+00:00,-47.42511696108061
1998-11-17 14:46:00+00:00,-48.51000297485259
1998-11-18 10:07:00+00:00,-90.07127340093278
1998-11-18 10:09:00+00:00,-113.65667245929566
1998-11-18 10:10:00+00:00,-171.19426761813747
1998-11-18 10:11:00+00:00,-189.47454878277216
1998-11-18 10:12:00+00:00,-199.82563432785736
1998-11-18 12:54:00+00:00,-199.26974194410457
1998-11-18 14:41:00+00:00,-202.29852533644217
1998-11-18 14:42:00+00:00,-206.11160392149446
1998-11-18 14:45:00+00:00,-218.82272536151243
1998-11-18 14:46:00+00:00,-234.79640934438729
1998-11-18 14:48:00+00:00,-261.27327974229144
1998-11-18 14:49:00+00:00,-281.35850402632053
1998-11-18 14:50:00+00:00,-303.6462013211796
1998-11-18 14:51:00+00:00,-312.07589891565016
1998-11-19 09:53:00+00:00,-319.310920126854
1998-11-19 09:54:00+00:00,-339.04598403237804
1998-11-19 09:55:00+00:00,-344.1192870990352
1998-11-19 09:56:00+00:00,-345.4121531405539
1998-11-23 10:16:00+00:00,-348.1298464459389
1998-11-23 10:17:00+00:00,-352.4539997704718
1998-11-23 10:18:00+00:00,-356.4966807556344
1998-11-23 10:54:00+00:00,-356.44124242701764
1998-11-23 10:55:00+00:00,-356.7782577617614
1998-11-23 11:04:00+00:00,-354.43583607766
1998-11-23 12:50:00+00:00,-353.4534572807073
1998-11-23 13:09:00+00:00,-353.53274748194985
1998-11-23 13:11:00+00:00,-354.5908867604293
1998-11-27 11:14:00+00:00,-348.6761634353029
1998-11-27 11:15:00+00:00,-341.82790642982746
1998-11-27 11:36:00+00:00,-326.1033736241453
1998-11-27 11:37:00+00:00,-319.5898712519298
1998-11-27 11:38:00+00:00,-308.67253182062666
1998-11-27 11:39:00+00:00,-306.0390546999629
1998-11-27 11:40:00+00:00,-303.6609672396125
1998-11-27 11:48:00+00:00,-302.7439466192736
1998-11-30 10:23:00+00:00,-302.76497297319304
1998-11-30 14:52:00+00:00,-302.91849925411617
1998-11-30 14:53:00+00:00,-303.8043885413152
1998-12-01 10:20:00+00:00,-304.42798277250887
1998-12-01 15:49:00+00:00,-306.38270973998056
1998-12-01 15:51:00+00:00,-334.99216211898846
1998-12-01 15:52:00+00:00,-349.4445604791417
1998-12-01 15:54:00+00:00,-352.22929654482715
1998-12-01 15:56:00+00:00,-354.46278576306906
1998-12-02 15:51:00+00:00,-337.78170697540884
1998-12-02 15:53:00+00:00,-322.56893381607904
1998-12-02 15:54:00+00:00,-308.38219041881354
1998-12-03 09:54:00+00:00,-324.57058077599413
1998-12-03 09:55:00+00:00,-339.4626619954464
1998-12-03 09:57:00+00:00,-355.0506705460991
1998-12-03 11:10:00+00:00,-354.43668302084006
1998-12-03 11:12:00+00:00,-355.08763437931196
