exit_ts,equity
1998-10-28 11:59:00,0.0
1998-10-28 12:07:00,-0.03739999999999988
1998-10-28 12:40:00,-0.03739999999999988
1998-10-28 12:53:00,-0.11220000000000008
1998-10-28 13:32:00,-0.18700000000000028
1998-10-28 14:16:00,-0.22440000000000015
1998-10-28 15:00:00,-0.29920000000000035
1998-10-29 10:58:00,-0.33660000000000023
1998-10-29 11:15:00,-0.4488000000000003
1998-10-29 11:20:00,-0.5984000000000003
1998-10-29 11:43:00,-0.7854000000000005
1998-10-29 11:46:00,-1.0098000000000007
1998-10-29 15:44:00,-1.0098000000000007
1998-10-30 09:48:00,-1.0098000000000007
1998-10-30 09:56:00,-1.0472000000000006
1998-10-30 10:13:00,-1.1594000000000007
1998-10-30 10:14:00,-1.2716000000000007
1998-10-30 10:16:00,-1.3464000000000005
1998-10-30 10:17:00,-1.5334000000000008
1998-10-30 10:18:00,-1.608200000000001
1998-10-30 12:03:00,-1.6456000000000013
1998-10-30 12:07:00,-1.6456000000000013
1998-10-30 14:08:00,-1.683100000000001
1998-10-30 14:52:00,-1.6456000000000013
1998-10-30 15:19:00,-1.6456000000000013
1998-10-30 15:29:00,-1.6456000000000013
1998-10-30 15:38:00,-1.683100000000001
1998-11-02 10:09:00,-1.7205000000000013
1998-11-02 10:14:00,-1.8328000000000015
1998-11-02 10:16:00,-1.9077000000000015
1998-11-02 12:23:00,-1.7207000000000012
1998-11-02 12:35:00,-1.6833000000000014
1998-11-02 12:36:00,-1.6459000000000015
1998-11-02 12:45:00,-1.5711000000000013
1998-11-02 12:56:00,-1.4589000000000012
1998-11-02 12:59:00,-1.5337000000000014
1998-11-02 13:12:00,-1.5711000000000013
1998-11-02 13:14:00,-1.6085000000000012
1998-11-02 13:24:00,-1.6833000000000014
1998-11-02 13:55:00,-1.758100000000001
1998-11-03 11:33:00,-1.8329000000000013
1998-11-03 11:57:00,-1.8703000000000016
1998-11-03 12:02:00,-1.8703000000000016
1998-11-03 12:19:00,-1.907700000000002
1998-11-03 13:15:00,-1.9451000000000018
1998-11-03 13:24:00,-1.907700000000002
1998-11-03 13:53:00,-1.907700000000002
1998-11-03 14:31:00,-1.907700000000002
1998-11-04 11:14:00,-1.8329000000000018
1998-11-04 11:49:00,-1.7207000000000017
1998-11-04 11:52:00,-1.645900000000002
1998-11-04 12:00:00,-1.5337000000000018
1998-11-04 13:23:00,-1.458900000000002
1998-11-04 13:38:00,-1.4215000000000018
1998-11-04 13:50:00,-1.4215000000000018
1998-11-04 13:53:00,-1.4589000000000016
1998-11-04 13:58:00,-1.4963000000000015
1998-11-04 14:06:00,-1.5337000000000018
1998-11-04 14:25:00,-1.608500000000002
1998-11-04 15:56:00,-1.608500000000002
1998-11-05 11:11:00,-1.608500000000002
1998-11-05 11:22:00,-1.608500000000002
1998-11-05 12:05:00,-1.5711000000000022
1998-11-05 12:10:00,-1.5337000000000018
1998-11-05 12:18:00,-1.5711000000000017
1998-11-05 12:37:00,-1.5711000000000017
1998-11-05 12:46:00,-1.608500000000002
1998-11-05 13:51:00,-1.6833000000000022
1998-11-05 14:44:00,-1.7581000000000024
1998-11-05 15:01:00,-1.7581000000000024
1998-11-06 14:37:00,-1.8703000000000025
1998-11-06 15:14:00,-1.9451000000000027
1998-11-06 15:46:00,-1.982500000000003
1998-11-09 09:39:00,-1.8329000000000026
1998-11-09 10:43:00,-1.6833000000000027
1998-11-09 10:44:00,-1.4589000000000025
1998-11-09 11:13:00,-1.2345000000000024
1998-11-09 11:14:00,-1.0475000000000025
1998-11-09 11:22:00,-0.8231000000000028
1998-11-09 11:27:00,-0.5987000000000031
1998-11-09 11:43:00,-0.4865000000000035
1998-11-09 13:15:00,-0.4865000000000035
1998-11-09 13:43:00,-0.5613000000000032
1998-11-09 14:01:00,-0.6735000000000033
1998-11-09 14:12:00,-0.7857000000000034
1998-11-09 14:19:00,-0.9353000000000034
1998-11-09 14:23:00,-1.0849000000000033
1998-11-09 14:44:00,-1.2345000000000033
1998-11-09 14:53:00,-1.458900000000003
1998-11-09 15:01:00,-1.6459000000000028
1998-11-10 13:08:00,-1.5711000000000026
1998-11-10 13:37:00,-1.5711000000000026
1998-11-10 13:38:00,-1.6085000000000025
1998-11-10 13:46:00,-1.5711000000000026
1998-11-10 14:08:00,-1.5711000000000026
1998-11-10 14:11:00,-1.4963000000000024
1998-11-11 09:51:00,-1.5711000000000022
1998-11-11 09:59:00,-1.7956000000000025
1998-11-11 10:01:00,-2.020100000000003
1998-11-11 10:24:00,-2.244600000000003
1998-11-11 10:47:00,-2.431700000000003
1998-11-11 12:14:00,-2.5065000000000026
1998-11-11 13:05:00,-2.5813000000000024
