timestamp,symbol,p_raw,p_cal,horizon_bars,target_qty
1998-11-17 09:33:00+00:00,BBY,0.49873334339221703,0.49873334339221703,20,0.0
1998-11-17 09:34:00+00:00,BBY,0.49873334339221703,0.49873334339221703,20,0.0
1998-11-17 09:35:00+00:00,BBY,0.49873334339221703,0.49873334339221703,20,0.0
1998-11-17 09:38:00+00:00,BBY,0.4950189056778568,0.4950189056778568,20,0.0
1998-11-17 09:39:00+00:00,BBY,0.49098227005919826,0.49098227005919826,20,0.0
1998-11-17 09:40:00+00:00,BBY,0.4922175738057166,0.4922175738057166,20,0.0
1998-11-17 09:41:00+00:00,BBY,0.48835218300248784,0.48835218300248784,20,0.0
1998-11-17 09:42:00+00:00,BBY,0.49638576882349367,0.49638576882349367,20,0.0
1998-11-17 09:43:00+00:00,BBY,0.5034252051136865,0.5034252051136865,20,0.0
1998-11-17 09:46:00+00:00,BBY,0.492566242839641,0.492566242839641,20,0.0
1998-11-17 09:47:00+00:00,BBY,0.5058357915365033,0.5058357915365033,20,0.0
1998-11-17 09:48:00+00:00,BBY,0.5052053928521123,0.5052053928521123,20,0.0
1998-11-17 09:50:00+00:00,BBY,0.5046202974161652,0.5046202974161652,20,0.0
1998-11-17 09:51:00+00:00,BBY,0.5061832543150384,0.5061832543150384,20,0.0
1998-11-17 09:52:00+00:00,BBY,0.5040256569572172,0.5040256569572172,20,0.0
1998-11-17 09:53:00+00:00,BBY,0.49876972797196095,0.49876972797196095,20,0.0
1998-11-17 09:54:00+00:00,BBY,0.5106246928702296,0.5106246928702296,20,0.0
1998-11-17 09:55:00+00:00,BBY,0.504825970021027,0.504825970021027,20,0.0
1998-11-17 09:57:00+00:00,BBY,0.503028415867208,0.503028415867208,20,0.0
1998-11-17 09:58:00+00:00,BBY,0.506788808415481,0.506788808415481,20,0.0
1998-11-17 10:00:00+00:00,BBY,0.4987552769965612,0.4987552769965612,20,0.0
1998-11-17 10:01:00+00:00,BBY,0.49631481751947626,0.49631481751947626,20,0.0
1998-11-17 10:02:00+00:00,BBY,0.4969248875640531,0.4969248875640531,20,0.0
1998-11-17 10:03:00+00:00,BBY,0.49325097651613736,0.49325097651613736,20,0.0
1998-11-17 10:04:00+00:00,BBY,0.49432409630881446,0.49432409630881446,20,0.0
1998-11-17 10:05:00+00:00,BBY,0.4962849869682277,0.4962849869682277,20,0.0
1998-11-17 10:06:00+00:00,BBY,0.4952802259693316,0.4952802259693316,20,0.0
1998-11-17 10:07:00+00:00,BBY,0.4947462870459825,0.4947462870459825,20,0.0
1998-11-17 10:08:00+00:00,BBY,0.4940318679199533,0.4940318679199533,20,0.0
1998-11-17 10:09:00+00:00,BBY,0.4852800705630885,0.4852800705630885,20,0.0
1998-11-17 10:10:00+00:00,BBY,0.4946160415320242,0.4946160415320242,20,0.0
1998-11-17 10:11:00+00:00,BBY,0.49456039188014095,0.49456039188014095,20,0.0
1998-11-17 10:12:00+00:00,BBY,0.5041483818292373,0.5041483818292373,20,0.0
1998-11-17 10:13:00+00:00,BBY,0.4845484068678665,0.4845484068678665,20,0.0
1998-11-17 10:15:00+00:00,BBY,0.48793358016620114,0.48793358016620114,20,0.0
1998-11-17 10:16:00+00:00,BBY,0.4965093093288318,0.4965093093288318,20,0.0
1998-11-17 10:17:00+00:00,BBY,0.49589142794993335,0.49589142794993335,20,0.0
1998-11-17 10:18:00+00:00,BBY,0.4849333699819024,0.4849333699819024,20,0.0
1998-11-17 10:19:00+00:00,BBY,0.47860684072424564,0.47860684072424564,20,0.0
1998-11-17 10:20:00+00:00,BBY,0.4596835670091312,0.4596835670091312,20,0.0
1998-11-17 10:21:00+00:00,BBY,0.4540781917732828,0.4540781917732828,20,0.0
1998-11-17 10:22:00+00:00,BBY,0.4762159927730388,0.4762159927730388,20,0.0
1998-11-17 10:23:00+00:00,BBY,0.4746763389573614,0.4746763389573614,20,0.0
1998-11-17 10:25:00+00:00,BBY,0.4752770313699872,0.4752770313699872,20,0.0
1998-11-17 10:26:00+00:00,BBY,0.4758501384489032,0.4758501384489032,20,0.0
1998-11-17 10:27:00+00:00,BBY,0.48671691796422484,0.48671691796422484,20,0.0
1998-11-17 10:31:00+00:00,BBY,0.4429139932848306,0.4429139932848306,20,0.0
1998-11-17 10:32:00+00:00,BBY,0.4457117274643579,0.4457117274643579,20,0.0
1998-11-17 10:34:00+00:00,BBY,0.46470232825692,0.46470232825692,20,0.0
1998-11-17 10:35:00+00:00,BBY,0.47090411365249946,0.47090411365249946,20,0.0
1998-11-17 10:40:00+00:00,BBY,0.4643904382475591,0.4643904382475591,20,0.0
1998-11-17 10:41:00+00:00,BBY,0.46643090686118543,0.46643090686118543,20,0.0
1998-11-17 10:42:00+00:00,BBY,0.48992673862978,0.48992673862978,20,0.0
1998-11-17 10:43:00+00:00,BBY,0.4970211158922069,0.4970211158922069,20,0.0
1998-11-17 10:45:00+00:00,BBY,0.4835193272834402,0.4835193272834402,20,0.0
1998-11-17 10:46:00+00:00,BBY,0.47333371380667616,0.47333371380667616,20,0.0
1998-11-17 10:47:00+00:00,BBY,0.4321620002988619,0.4321620002988619,20,0.0
1998-11-17 10:48:00+00:00,BBY,0.45251537974810263,0.45251537974810263,20,0.0
1998-11-17 10:49:00+00:00,BBY,0.4479657240153231,0.4479657240153231,20,0.0
1998-11-17 10:50:00+00:00,BBY,0.41532418094334056,0.41532418094334056,20,0.0
1998-11-17 10:51:00+00:00,BBY,0.4405650525984419,0.4405650525984419,20,0.0
1998-11-17 10:52:00+00:00,BBY,0.4383346354773849,0.4383346354773849,20,0.0
1998-11-17 10:53:00+00:00,BBY,0.4416794651731375,0.4416794651731375,20,0.0
1998-11-17 10:54:00+00:00,BBY,0.44310779611398393,0.44310779611398393,20,0.0
1998-11-17 10:55:00+00:00,BBY,0.44077798488773406,0.44077798488773406,20,0.0
1998-11-17 10:56:00+00:00,BBY,0.43901950027821757,0.43901950027821757,20,0.0
1998-11-17 10:57:00+00:00,BBY,0.4727894127660851,0.4727894127660851,20,0.0
1998-11-17 10:58:00+00:00,BBY,0.4719800514034053,0.4719800514034053,20,0.0
1998-11-17 10:59:00+00:00,BBY,0.47327065973974264,0.47327065973974264,20,0.0
1998-11-17 11:00:00+00:00,BBY,0.47351454245692554,0.47351454245692554,20,0.0
1998-11-17 11:01:00+00:00,BBY,0.474732922590993,0.474732922590993,20,0.0
1998-11-17 11:02:00+00:00,BBY,0.47258745316552425,0.47258745316552425,20,0.0
1998-11-17 11:03:00+00:00,BBY,0.47377956006174743,0.47377956006174743,20,0.0
1998-11-17 11:06:00+00:00,BBY,0.47576901902856994,0.47576901902856994,20,0.0
1998-11-17 11:07:00+00:00,BBY,0.475996634624597,0.475996634624597,20,0.0
1998-11-17 11:08:00+00:00,BBY,0.4651664946678708,0.4651664946678708,20,0.0
1998-11-17 11:09:00+00:00,BBY,0.4660037755534524,0.4660037755534524,20,0.0
1998-11-17 11:10:00+00:00,BBY,0.46659843158085396,0.46659843158085396,20,0.0
1998-11-17 11:11:00+00:00,BBY,0.47655595288862546,0.47655595288862546,20,0.0
1998-11-17 11:12:00+00:00,BBY,0.4321823721654128,0.4321823721654128,20,0.0
1998-11-17 11:13:00+00:00,BBY,0.4988627099746742,0.4988627099746742,20,0.0
1998-11-17 11:14:00+00:00,BBY,0.49522321287426346,0.49522321287426346,20,0.0
1998-11-17 11:15:00+00:00,BBY,0.4864183155769189,0.4864183155769189,20,0.0
1998-11-17 11:16:00+00:00,BBY,0.5200374447301045,0.5200374447301045,20,0.0
1998-11-17 11:17:00+00:00,BBY,0.4865269545648815,0.4865269545648815,20,0.0
1998-11-17 11:18:00+00:00,BBY,0.48845079681145254,0.48845079681145254,20,0.0
1998-11-17 11:21:00+00:00,BBY,0.4862895343815635,0.4862895343815635,20,0.0
1998-11-17 11:22:00+00:00,BBY,0.4884772504985429,0.4884772504985429,20,0.0
1998-11-17 11:23:00+00:00,BBY,0.48639656764844624,0.48639656764844624,20,0.0
1998-11-17 11:24:00+00:00,BBY,0.48442194731077115,0.48442194731077115,20,0.0
1998-11-17 11:25:00+00:00,BBY,0.4896899273448274,0.4896899273448274,20,0.0
1998-11-17 11:26:00+00:00,BBY,0.48774643170486065,0.48774643170486065,20,0.0
1998-11-17 11:27:00+00:00,BBY,0.4799444733438966,0.4799444733438966,20,0.0
1998-11-17 11:29:00+00:00,BBY,0.4805261966333424,0.4805261966333424,20,0.0
1998-11-17 11:30:00+00:00,BBY,0.47447539956951684,0.47447539956951684,20,0.0
1998-11-17 11:31:00+00:00,BBY,0.474437125025519,0.474437125025519,20,0.0
1998-11-17 11:32:00+00:00,BBY,0.4745195835906824,0.4745195835906824,20,0.0
1998-11-17 11:33:00+00:00,BBY,0.4921566170405827,0.4921566170405827,20,0.0
1998-11-17 11:34:00+00:00,BBY,0.4921922437420302,0.4921922437420302,20,0.0
1998-11-17 11:37:00+00:00,BBY,0.44717280700631934,0.44717280700631934,20,0.0
1998-11-17 11:38:00+00:00,BBY,0.4463464917354866,0.4463464917354866,20,0.0
1998-11-17 11:39:00+00:00,BBY,0.48693422028376865,0.48693422028376865,20,0.0
1998-11-17 11:43:00+00:00,BBY,0.48687036679942747,0.48687036679942747,20,0.0
1998-11-17 11:44:00+00:00,BBY,0.49804899892231475,0.49804899892231475,20,0.0
1998-11-17 11:47:00+00:00,BBY,0.48690827124728747,0.48690827124728747,20,0.0
1998-11-17 11:48:00+00:00,BBY,0.4992474542795849,0.4992474542795849,20,0.0
1998-11-17 11:51:00+00:00,BBY,0.5254931513960748,0.5254931513960748,20,0.0
1998-11-17 11:54:00+00:00,BBY,0.4988475532415879,0.4988475532415879,20,0.0
1998-11-17 11:55:00+00:00,BBY,0.4988286891856083,0.4988286891856083,20,0.0
1998-11-17 11:56:00+00:00,BBY,0.4845600078737018,0.4845600078737018,20,0.0
1998-11-17 11:57:00+00:00,BBY,0.5100632321286763,0.5100632321286763,20,0.0
1998-11-17 11:59:00+00:00,BBY,0.5091282210779835,0.5091282210779835,20,0.0
1998-11-17 12:00:00+00:00,BBY,0.4871123576855557,0.4871123576855557,20,0.0
1998-11-17 12:01:00+00:00,BBY,0.5101522016090165,0.5101522016090165,20,0.0
1998-11-17 12:03:00+00:00,BBY,0.5096222238186752,0.5096222238186752,20,0.0
1998-11-17 12:04:00+00:00,BBY,0.5109487515445374,0.5109487515445374,20,0.0
1998-11-17 12:05:00+00:00,BBY,0.5114530704357202,0.5114530704357202,20,0.0
1998-11-17 12:07:00+00:00,BBY,0.514150143887222,0.514150143887222,20,0.0
1998-11-17 12:08:00+00:00,BBY,0.5140210490444425,0.5140210490444425,20,0.0
1998-11-17 12:09:00+00:00,BBY,0.5139396201100497,0.5139396201100497,20,0.0
1998-11-17 12:10:00+00:00,BBY,0.48459606322916665,0.48459606322916665,20,0.0
1998-11-17 12:11:00+00:00,BBY,0.5132045303102666,0.5132045303102666,20,0.0
1998-11-17 12:12:00+00:00,BBY,0.5231893898628979,0.5231893898628979,20,0.0
1998-11-17 12:14:00+00:00,BBY,0.5124488211701785,0.5124488211701785,20,0.0
1998-11-17 12:16:00+00:00,BBY,0.509454326686917,0.509454326686917,20,0.0
1998-11-17 12:17:00+00:00,BBY,0.49452350651079185,0.49452350651079185,20,0.0
1998-11-17 12:18:00+00:00,BBY,0.4945503362213188,0.4945503362213188,20,0.0
1998-11-17 12:19:00+00:00,BBY,0.4927804911927431,0.4927804911927431,20,0.0
1998-11-17 12:23:00+00:00,BBY,0.49869145410833304,0.49869145410833304,20,0.0
1998-11-17 12:24:00+00:00,BBY,0.4987003125758633,0.4987003125758633,20,0.0
1998-11-17 12:26:00+00:00,BBY,0.4986894674019005,0.4986894674019005,20,0.0
1998-11-17 12:27:00+00:00,BBY,0.494703273150076,0.494703273150076,20,0.0
1998-11-17 12:28:00+00:00,BBY,0.5045499370006823,0.5045499370006823,20,0.0
1998-11-17 12:29:00+00:00,BBY,0.5045492201518346,0.5045492201518346,20,0.0
1998-11-17 12:30:00+00:00,BBY,0.5093350190969812,0.5093350190969812,20,0.0
1998-11-17 12:32:00+00:00,BBY,0.5049584728044461,0.5049584728044461,20,0.0
1998-11-17 12:33:00+00:00,BBY,0.5046880980813505,0.5046880980813505,20,0.0
1998-11-17 12:34:00+00:00,BBY,0.49868508427037994,0.49868508427037994,20,0.0
