timestamp,equity
1998-11-17 14:42:00+00:00,-1.3061980408297555
1998-11-17 14:43:00+00:00,-6.039510054835107
1998-11-17 14:44:00+00:00,-47.42512132442916
1998-11-17 14:46:00+00:00,-48.509993137515146
1998-11-18 10:07:00+00:00,-90.0712621698004
1998-11-18 10:09:00+00:00,-113.65667225431271
1998-11-18 10:10:00+00:00,-171.1942686029431
1998-11-18 10:11:00+00:00,-189.47454084669067
1998-11-18 10:12:00+00:00,-199.82562267235448
1998-11-18 12:54:00+00:00,-199.26973072843182
1998-11-18 14:41:00+00:00,-202.29851312370567
1998-11-18 14:42:00+00:00,-206.11159048336023
1998-11-18 14:45:00+00:00,-218.82271322875252
1998-11-18 14:46:00+00:00,-234.7963994666031
1998-11-18 14:48:00+00:00,-261.27326885210846
1998-11-18 14:49:00+00:00,-281.35889021885606
1998-11-18 14:50:00+00:00,-303.6465800227065
1998-11-18 14:51:00+00:00,-312.07627467060786
1998-11-19 09:53:00+00:00,-319.31134144428023
1998-11-19 09:54:00+00:00,-339.0463966129051
1998-11-19 09:55:00+00:00,-344.1196944766057
1998-11-19 09:56:00+00:00,-345.4125587189274
1998-11-23 10:16:00+00:00,-348.13025235985475
1998-11-23 10:17:00+00:00,-352.45440229286794
1998-11-23 10:18:00+00:00,-356.4970801335123
1998-11-23 10:54:00+00:00,-356.44164182134375
1998-11-23 10:55:00+00:00,-356.77863693091587
1998-11-23 11:04:00+00:00,-354.43621558927316
1998-11-23 12:50:00+00:00,-353.45383566982
1998-11-23 13:09:00+00:00,-353.53312587106257
1998-11-23 13:11:00+00:00,-354.5912640756551
1998-11-27 11:14:00+00:00,-348.6765414371878
1998-11-27 11:15:00+00:00,-341.82829062290006
1998-11-27 11:36:00+00:00,-326.1037598453994
1998-11-27 11:37:00+00:00,-319.59026257518025
1998-11-27 11:38:00+00:00,-308.67292769232296
1998-11-27 11:39:00+00:00,-306.0394523431752
1998-11-27 11:40:00+00:00,-303.6613648898687
1998-11-27 11:48:00+00:00,-302.7443448090692
1998-11-30 10:23:00+00:00,-302.76537124239707
1998-11-30 14:52:00+00:00,-302.9188960582783
1998-11-30 14:53:00+00:00,-303.8047844763238
1998-12-01 10:20:00+00:00,-304.4283786447818
1998-12-01 15:49:00+00:00,-306.3831313264963
1998-12-01 15:51:00+00:00,-334.9925772836182
1998-12-01 15:52:00+00:00,-349.44495387588836
1998-12-01 15:54:00+00:00,-352.2296920229984
1998-12-01 15:56:00+00:00,-354.463333567505
1998-12-02 15:51:00+00:00,-337.7822124559307
1998-12-02 15:53:00+00:00,-322.5693953359069
1998-12-02 15:54:00+00:00,-308.3826188697917
1998-12-03 09:54:00+00:00,-324.5710029294734
1998-12-03 09:55:00+00:00,-339.4630773666416
1998-12-03 09:57:00+00:00,-355.05108535662276
1998-12-03 11:10:00+00:00,-354.43709719876716
1998-12-03 11:12:00+00:00,-355.0880672673497
