timestamp,p_raw,p_cal,y,is_entry,weight,pnl
1998-10-02 15:01:00,0.43066550137895293,0.32575757575757575,0,0,0.0,0.0
1998-10-02 15:05:00,0.43208788611419,0.32575757575757575,0,0,0.0,0.0
1998-10-02 15:08:00,0.4364731448951672,0.32575757575757575,0,0,0.0,0.0
1998-10-02 15:12:00,0.4344141305301943,0.32575757575757575,0,0,0.0,-0.029995989840930326
1998-10-02 15:15:00,0.43735594455622184,0.32575757575757575,0,0,0.0,-0.029995989840930326
1998-10-02 15:18:00,0.4435410393919015,0.32575757575757575,0,0,0.0,-0.029995989840930326
1998-10-02 15:31:00,0.5124197312749065,0.3486486486486486,0,0,0.0,-0.0395987188649779
1998-10-02 15:32:00,0.45410145947761715,0.32575757575757575,0,0,0.0,-0.0395987188649779
1998-10-02 15:34:00,0.47144933663431504,0.3481481481481481,0,0,0.0,-0.03999465312124051
1998-10-02 15:42:00,0.43555689474718834,0.32575757575757575,0,0,0.0,-0.03999465312124051
1998-10-02 15:45:00,0.43813981405707536,0.32575757575757575,0,0,0.0,-0.03999465312124051
1998-10-02 15:46:00,0.4351536687158506,0.32575757575757575,0,0,0.0,-0.03999465312124051
1998-10-05 09:33:00,0.4687910456777026,0.3481481481481481,0,0,0.0,-0.02040537960007649
1998-10-05 09:35:00,0.47619700693178973,0.3486486486486486,0,0,0.0,-0.010307857674392906
1998-10-05 10:50:00,0.4842975460053818,0.3486486486486486,0,0,0.0,-0.010415216241053793
1998-10-05 10:51:00,0.46930862249349997,0.3481481481481481,0,0,0.0,-0.010415216241053793
1998-10-05 10:57:00,0.482148387308395,0.3486486486486486,0,0,0.0,0.0
1998-10-05 11:20:00,0.4792201986456311,0.3486486486486486,0,0,0.0,-0.020858280653875072
1998-10-05 11:21:00,0.4790026951184487,0.3486486486486486,0,0,0.0,-0.031273496894928754
1998-10-05 12:03:00,0.4233052982321915,0.32575757575757575,0,0,0.0,-0.04168871313598266
1998-10-05 13:24:00,0.469499097430766,0.3481481481481481,0,0,0.0,-0.010524834670043726
1998-10-05 13:27:00,0.45313410746046145,0.32575757575757575,0,0,0.0,-0.020830432482107586
1998-10-05 14:08:00,0.4624941308381116,0.3481481481481481,0,0,0.0,0.0
1998-10-05 15:08:00,0.46399183126544513,0.3481481481481481,0,0,0.0,0.0
1998-10-05 15:21:00,0.4493803739784269,0.32575757575757575,0,0,0.0,0.0
1998-10-05 15:25:00,0.4620144153912681,0.3481481481481481,1,0,0.0,2.8441410693913483e-05
1998-10-05 15:40:00,0.4893949397003854,0.3486486486486486,1,0,0.0,0.010780198930604223
1998-10-05 15:56:00,0.428941776838707,0.32575757575757575,1,0,0.0,2.8441410693913483e-05
1998-10-05 15:57:00,0.4610720271688828,0.3481481481481481,1,0,0.0,0.021531650664060153
1998-10-06 09:32:00,0.41360193934927203,0.32575757575757575,1,0,0.0,0.010636785074372268
1998-10-06 09:36:00,0.49414444876980745,0.3486486486486486,1,0,0.0,0.04350226665116819
1998-10-06 09:37:00,0.46261233586791894,0.3481481481481481,1,0,0.0,0.032283102397516306
1998-10-06 09:45:00,0.514821455764901,0.3486486486486486,1,0,0.0,0.021273570148744314
1998-10-06 09:46:00,0.576455782914023,0.3486486486486486,1,0,0.0,0.02104966934008723
1998-10-06 09:54:00,0.5288521123765813,0.3486486486486486,1,0,0.0,0.021273570148744314
1998-10-06 09:57:00,0.5748049343939219,0.3486486486486486,1,0,0.0,0.02104966934008723
1998-10-06 09:59:00,0.5697136982956129,0.3486486486486486,1,0,0.0,0.021273570148744314
1998-10-06 10:12:00,0.5606281968708476,0.3486486486486486,1,0,0.0,0.04209933868017446
1998-10-06 10:52:00,0.42121030229987017,0.32575757575757575,1,0,0.0,0.04254714029748885
1998-10-06 10:53:00,0.5233183443050182,0.3486486486486486,1,0,0.0,0.04254714029748885
1998-10-06 10:55:00,0.46246343467443746,0.3481481481481481,1,0,0.0,0.04254714029748885
1998-10-06 11:00:00,0.4873629450911994,0.3486486486486486,1,0,0.0,0.04254714029748885
1998-10-06 11:17:00,0.4707384561529666,0.3481481481481481,1,0,0.0,0.031574504010130955
1998-10-06 11:20:00,0.47104815631414476,0.3481481481481481,1,0,0.0,0.031574504010130955
1998-10-06 11:26:00,0.4683297430001057,0.3481481481481481,1,0,0.0,0.010415216241053793
1998-10-06 11:30:00,0.5297455951700644,0.3486486486486486,1,0,0.0,0.010415216241053793
1998-10-06 11:40:00,0.5075647407934835,0.3486486486486486,1,0,0.0,0.010307857674393128
1998-10-06 11:42:00,0.5022712756318216,0.3486486486486486,1,0,0.0,0.020830432482107586
1998-10-06 11:49:00,0.5410837561897212,0.3486486486486486,0,0,0.0,0.0
1998-10-06 12:22:00,0.566979018923349,0.3486486486486486,1,0,0.0,0.010415216241053793
1998-10-06 12:29:00,0.5134493155915949,0.3486486486486486,0,0,0.0,-0.010202689800038245
1998-10-06 12:32:00,0.538269989946026,0.3486486486486486,0,0,0.0,0.0
1998-10-06 12:33:00,0.5497358107504884,0.3486486486486486,0,0,0.0,-0.020199292484675002
1998-10-06 13:08:00,0.550233693983828,0.3486486486486486,0,0,0.0,-0.010202689800038245
1998-10-06 13:50:00,0.5660965642761884,0.3486486486486486,0,0,0.0,-0.02040537960007649
1998-10-06 13:58:00,0.4668261608772037,0.3481481481481481,0,0,0.0,-0.02040537960007649
1998-10-06 14:07:00,0.4164311667111686,0.32575757575757575,0,0,0.0,0.0
1998-10-06 14:58:00,0.498288176985894,0.3486486486486486,0,0,0.0,-0.02040537960007649
1998-10-06 15:32:00,0.4632759839979467,0.3481481481481481,0,0,0.0,-0.010307857674392906
1998-10-06 15:51:00,0.47813965890363874,0.3486486486486486,0,0,0.0,-0.030608069400114624
1998-10-07 09:35:00,0.4673360872417547,0.3481481481481481,0,0,0.0,-0.020615715348785812
1998-10-07 09:58:00,0.49711976424585397,0.3486486486486486,0,0,0.0,-0.04081075920015287
1998-10-07 10:44:00,0.41001459160540876,0.32575757575757575,0,0,0.0,-0.03092357302317894
1998-10-07 11:06:00,0.47914924558888444,0.3486486486486486,0,0,0.0,-0.020830432482107586
1998-10-07 11:07:00,0.44360883445171617,0.32575757575757575,0,0,0.0,-0.020830432482107586
1998-10-07 11:08:00,0.42803670662024157,0.32575757575757575,0,0,0.0,-0.020830432482107586
1998-10-07 11:11:00,0.4277021302918937,0.32575757575757575,0,0,0.0,-0.010415216241053793
1998-10-07 11:12:00,0.429974101091262,0.32575757575757575,0,0,0.0,-0.020830432482107586
1998-10-07 11:45:00,0.4626275764410995,0.3481481481481481,0,0,0.0,-0.03092357302317894
1998-10-07 11:56:00,0.42089709872900616,0.32575757575757575,0,0,0.0,-0.020830432482107586
1998-10-07 12:39:00,0.46196994700222244,0.3481481481481481,0,0,0.0,-0.010524834670043726
1998-10-07 13:07:00,0.41328093997434345,0.32575757575757575,0,0,0.0,-0.04168871313598266
1998-10-07 13:15:00,0.4449401643245102,0.32575757575757575,0,0,0.0,-0.03160264527930212
1998-10-07 15:11:00,0.4729806744505937,0.3486486486486486,0,0,0.0,-0.042127479949345736
1998-10-07 15:36:00,0.4813777168952109,0.3486486486486486,0,0,0.0,-0.021302010750547495
1998-10-07 15:48:00,0.4757718729393524,0.3486486486486486,0,0,0.0,-0.03193879582491965
1998-10-07 15:49:00,0.4829312068214783,0.3486486486486486,0,0,0.0,-0.042127479949345736
1998-10-07 15:51:00,0.4286952663329363,0.32575757575757575,0,0,0.0,-0.03193879582491965
1998-10-08 09:32:00,0.4487405890054498,0.32575757575757575,0,0,0.0,-0.021502903466912082
1998-10-08 09:49:00,0.5510867585329845,0.3486486486486486,0,0,0.0,-0.053757258667279983
1998-10-08 10:07:00,0.5010101636720287,0.3486486486486486,0,0,0.0,-0.053212365973663855
1998-10-08 10:13:00,0.4703876010622876,0.3481481481481481,0,0,0.0,-0.0434732070208067
1998-10-08 10:18:00,0.4436641341880053,0.32575757575757575,0,0,0.0,-0.0434732070208067
1998-10-08 10:23:00,0.4886080915665064,0.3486486486486486,0,0,0.0,-0.032963158822492566
1998-10-08 10:36:00,0.4813466105382294,0.3486486486486486,0,0,0.0,-0.043950878429990015
1998-10-08 10:38:00,0.5521535312399017,0.3486486486486486,0,0,0.0,-0.053757258667279983
1998-10-08 10:45:00,0.4057262948133154,0.32575757575757575,0,0,0.0,-0.054341508776008296
1998-10-08 10:54:00,0.41959179442037825,0.32575757575757575,0,0,0.0,-0.054341508776008296
1998-10-08 11:02:00,0.4561810180305423,0.32575757575757575,0,0,0.0,-0.043950878429990015
1998-10-08 11:07:00,0.4400887465281146,0.32575757575757575,0,0,0.0,-0.06520981053121
1998-10-08 11:10:00,0.4427655982255249,0.32575757575757575,0,0,0.0,-0.05493859803748746
1998-10-08 11:31:00,0.432701110732096,0.32575757575757575,0,0,0.0,-0.07691403725248258
1998-10-08 11:50:00,0.42523758590528554,0.32575757575757575,0,0,0.0,-0.08790175685998003
1998-10-08 12:01:00,0.5183606879730541,0.3486486486486486,0,0,0.0,-0.0674076299188946
1998-10-08 12:18:00,0.486292827453848,0.3486486486486486,0,0,0.0,-0.07864223490537703
1998-10-08 12:20:00,0.5012152454866569,0.3486486486486486,0,0,0.0,-0.06817353262850889
1998-10-08 12:28:00,0.45519812388103975,0.32575757575757575,0,0,0.0,-0.08987683989185957
1998-10-08 12:36:00,0.4734620664897365,0.3486486486486486,0,0,0.0,-0.07953578806659378
1998-10-08 12:41:00,0.5026532708643295,0.3486486486486486,0,0,0.0,-0.06895704013275161
1998-10-08 12:44:00,0.5030100936378052,0.3486486486486486,0,0,0.0,-0.08044988015487675
1998-10-08 12:57:00,0.46037647416033073,0.3481481481481481,0,0,0.0,-0.09089804350467856
1998-10-08 13:01:00,0.4643131999858023,0.3481481481481481,0,0,0.0,-0.08044988015487675
1998-10-08 13:09:00,0.4631294079444531,0.3481481481481481,0,0,0.0,-0.08044988015487675
1998-10-08 13:11:00,0.4975997383835692,0.3486486486486486,0,0,0.0,-0.05813230539666758
1998-10-08 13:16:00,0.5598401418158886,0.3486486486486486,0,0,0.0,-0.059516231699554334
1998-10-08 13:18:00,0.5210424847919909,0.3486486486486486,0,0,0.0,-0.04818656187592607
1998-10-08 13:23:00,0.5068677084383373,0.3486486486486486,0,0,0.0,-0.059516231699554334
1998-10-08 13:33:00,0.5034967819657112,0.3486486486486486,0,0,0.0,-0.06023320234490748
1998-10-08 13:36:00,0.5398239249187111,0.3486486486486486,0,0,0.0,-0.06023320234490748
1998-10-08 13:51:00,0.5699621805605661,0.3486486486486486,0,0,0.0,-0.04877412623891497
1998-10-08 14:00:00,0.5166701917054732,0.3486486486486486,0,0,0.0,-0.04877412623891497
1998-10-08 14:03:00,0.6130320252591505,0.4163522308876853,0,0,0.0,-0.037032147336457766
1998-10-08 14:18:00,0.5664359581865535,0.3486486486486486,0,0,0.0,-0.03749498730116296
1998-10-08 14:20:00,0.4964067108599451,0.3486486486486486,0,0,0.0,-0.024996658200775235
1998-10-08 14:23:00,0.46720208472645447,0.3481481481481481,0,0,0.0,-0.024996658200775235
1998-10-08 14:24:00,0.47211649038079007,0.3481481481481481,0,0,0.0,-0.024688098224305177
1998-10-08 14:25:00,0.5067012916292017,0.3486486486486486,0,0,0.0,0.0
1998-10-08 14:26:00,0.4973956587369333,0.3486486486486486,0,0,0.0,0.0
1998-10-08 14:28:00,0.498027991119091,0.3486486486486486,0,0,0.0,-0.012656514382402673
1998-10-08 14:32:00,0.5268615255970289,0.3486486486486486,1,0,0.0,0.02563751028242378
1998-10-08 14:46:00,0.4948087757903258,0.3486486486486486,1,0,0.0,0.0389556280813832
1998-10-08 14:48:00,0.4930143391740305,0.3486486486486486,1,0,0.0,0.02563751028242378
1998-10-08 14:51:00,0.5723762335423899,0.3486486486486486,1,0,0.0,0.0389556280813832
1998-10-08 14:52:00,0.4847636446843063,0.3486486486486486,1,0,0.0,0.02563751028242378
1998-10-08 14:59:00,0.48467926487765167,0.3486486486486486,1,0,0.0,0.012818755141212002
1998-10-08 15:01:00,0.49198663599207393,0.3486486486486486,1,0,0.0,0.05194083744184441
1998-10-08 15:04:00,0.4851394681466918,0.3486486486486486,1,0,0.0,0.09089646552322761
1998-10-08 15:05:00,0.48456986326003704,0.3486486486486486,1,0,0.0,0.05194083744184441
1998-10-08 15:08:00,0.4465511002013662,0.32575757575757575,1,0,0.0,0.051275020564847784
1998-10-08 15:24:00,0.420457389868484,0.32575757575757575,1,0,0.0,0.025313028764805345
1998-10-08 15:25:00,0.43820628038809506,0.32575757575757575,1,0,0.0,0.025313028764805345
1998-10-08 15:29:00,0.44660908983317266,0.32575757575757575,1,0,0.0,0.02563751028242378
1998-10-08 15:30:00,0.4481173513147457,0.32575757575757575,1,0,0.0,0.012656514382402673
1998-10-08 15:32:00,0.5042643969618796,0.3486486486486486,0,0,0.0,0.0
1998-10-08 15:33:00,0.43872116526850213,0.32575757575757575,1,0,0.0,0.012656514382402673
1998-10-08 15:37:00,0.4850321142626282,0.3486486486486486,0,0,0.0,-0.012498329100387617
1998-10-08 15:44:00,0.5255165600409419,0.3486486486486486,0,0,0.0,0.0
1998-10-08 15:47:00,0.4799199760798586,0.3486486486486486,1,0,0.0,0.012656514382402673
1998-10-08 15:48:00,0.5081419538328799,0.3486486486486486,1,0,0.0,0.012656514382402673
1998-10-08 15:52:00,0.43620346727723913,0.32575757575757575,0,0,0.0,-0.012344049112152589
1998-10-09 09:35:00,0.4397068618390367,0.32575757575757575,0,0,0.0,-0.024387063119457597
1998-10-09 09:47:00,0.3859750341067664,0.32575757575757575,0,0,0.0,-0.047612985359643534
1998-10-09 09:55:00,0.5504580091318698,0.3486486486486486,0,0,0.0,-0.012344049112152589
1998-10-09 09:56:00,0.5535391247616911,0.3486486486486486,0,0,0.0,-0.024387063119457597
1998-10-09 09:57:00,0.5042217788635979,0.3486486486486486,0,0,0.0,-0.012344049112152589
1998-10-09 10:08:00,0.5267499443126373,0.3486486486486486,0,0,0.0,-0.012344049112152589
1998-10-09 10:14:00,0.5196601527223381,0.3486486486486486,0,0,0.0,-0.024688098224305177
1998-10-09 10:27:00,0.44165621342036104,0.32575757575757575,0,0,0.0,0.0
1998-10-09 10:41:00,0.4666609360272447,0.3481481481481481,1,0,0.0,0.012656514382402673
1998-10-09 10:43:00,0.4508582716887082,0.32575757575757575,0,0,0.0,0.0
1998-10-09 10:51:00,0.45654243504963193,0.3481481481481481,1,0,0.0,0.012656514382402673
1998-10-09 11:07:00,0.44197655233597033,0.32575757575757575,1,0,0.0,0.012498329100387506
1998-10-09 11:48:00,0.4004603394962735,0.32575757575757575,1,0,0.0,0.012498329100387506
1998-10-09 12:34:00,0.42208753687937517,0.32575757575757575,0,0,0.0,0.0
1998-10-09 12:53:00,0.43464278984993454,0.32575757575757575,1,0,0.0,0.012656514382402673
1998-10-09 12:54:00,0.42714988505176654,0.32575757575757575,0,0,0.0,0.0
1998-10-09 13:00:00,0.4344096875772568,0.32575757575757575,0,0,0.0,0.0
1998-10-09 13:49:00,0.4623914425242655,0.3481481481481481,1,0,0.0,0.012656514382402673
1998-10-09 14:11:00,0.39452821156391654,0.32575757575757575,0,0,0.0,0.0
1998-10-09 14:25:00,0.4766096948134733,0.3486486486486486,0,0,0.0,-0.012498329100387617
1998-10-09 14:48:00,0.44126891094070775,0.32575757575757575,0,0,0.0,-0.012344049112152589
1998-10-09 15:00:00,0.5232361729896515,0.3486486486486486,0,0,0.0,-0.012344049112152589
1998-10-09 15:14:00,0.4068661876619418,0.32575757575757575,0,0,0.0,0.0
1998-10-09 15:23:00,0.4283347565370315,0.32575757575757575,0,0,0.0,0.0
1998-10-09 15:24:00,0.45531464329260135,0.32575757575757575,1,0,0.0,0.012498329100387506
1998-10-09 15:38:00,0.4221864001553638,0.32575757575757575,0,0,0.0,0.0
1998-10-09 15:44:00,0.4490761226667686,0.32575757575757575,1,0,0.0,0.012656514382402673
1998-10-09 15:50:00,0.4210066278319051,0.32575757575757575,0,0,0.0,-0.012498329100387617
1998-10-12 09:33:00,0.40771257761065893,0.32575757575757575,1,0,0.0,0.024996658200775457
1998-10-12 09:46:00,0.4263003180979219,0.32575757575757575,0,0,0.0,0.0
1998-10-12 10:13:00,0.48208781667398387,0.3486486486486486,1,0,0.0,0.012656514382402673
1998-10-12 10:18:00,0.45488246255517506,0.32575757575757575,0,0,0.0,-0.012498329100387617
1998-10-12 10:20:00,0.42343842101143053,0.32575757575757575,0,0,0.0,0.0
1998-10-12 10:31:00,0.4938637089313881,0.3486486486486486,0,0,0.0,0.0
1998-10-12 10:40:00,0.4925117887474584,0.3486486486486486,0,0,0.0,0.0
1998-10-12 10:46:00,0.45926423666123123,0.3481481481481481,0,0,0.0,0.0
1998-10-12 10:51:00,0.5484483528288656,0.3486486486486486,0,0,0.0,0.0
1998-10-12 10:56:00,0.46876748439387844,0.3481481481481481,0,0,0.0,-0.012498329100387617
1998-10-12 11:09:00,0.44440643267525687,0.32575757575757575,1,0,0.0,0.012656514382402673
1998-10-12 11:13:00,0.4629820457759456,0.3481481481481481,0,0,0.0,-0.012498329100387617
1998-10-12 11:17:00,0.5308897884148114,0.3486486486486486,0,0,0.0,-0.036580594679186285
1998-10-12 11:30:00,0.47811843520673686,0.3486486486486486,0,0,0.0,-0.024996658200775235
1998-10-12 11:50:00,0.45573567282442506,0.32575757575757575,0,0,0.0,-0.012656514382402673
1998-10-12 12:01:00,0.5599676804836297,0.3486486486486486,0,0,0.0,-0.03749498730116296
1998-10-12 12:39:00,0.4416412672584441,0.32575757575757575,0,0,0.0,-0.03749498730116296
1998-10-12 12:48:00,0.5626799552055135,0.3486486486486486,0,0,0.0,-0.049376196448610465
1998-10-12 12:55:00,0.4490979934407249,0.32575757575757575,0,0,0.0,-0.025313028764805456
1998-10-12 13:12:00,0.4239587987872744,0.32575757575757575,0,0,0.0,-0.025313028764805456
1998-10-12 13:25:00,0.4681780069457997,0.3481481481481481,0,0,0.0,-0.024996658200775235
1998-10-12 13:35:00,0.4281858642454785,0.32575757575757575,0,0,0.0,-0.012656514382402673
1998-10-12 13:45:00,0.4923717832681242,0.3486486486486486,0,0,0.0,-0.03749498730116296
1998-10-12 13:46:00,0.4444778688395021,0.32575757575757575,0,0,0.0,-0.03796954314720813
1998-10-12 14:04:00,0.4682716057286112,0.3481481481481481,0,0,0.0,-0.025637510282424003
1998-10-12 14:20:00,0.47116755233053126,0.3481481481481481,0,0,0.0,-0.012818755141212113
1998-10-12 14:24:00,0.45863865748653654,0.3481481481481481,0,0,0.0,-0.03796954314720813
1998-10-12 14:25:00,0.4759762688750542,0.3486486486486486,1,0,0.0,0.012985209360461214
1998-10-12 14:26:00,0.44422492724705914,0.32575757575757575,0,0,0.0,-0.012818755141212113
1998-10-12 14:42:00,0.4756493799950516,0.3486486486486486,1,0,0.0,0.0389556280813832
1998-10-12 14:58:00,0.4679446020016875,0.3481481481481481,1,0,0.0,0.0389556280813832
1998-10-12 15:06:00,0.4913789343693538,0.3486486486486486,1,0,0.0,0.06578021668777256
1998-10-12 15:10:00,0.484683282942281,0.3486486486486486,1,0,0.0,0.05194083744184441
1998-10-12 15:11:00,0.45079895420556043,0.32575757575757575,1,0,0.0,0.05194083744184441
1998-10-12 15:21:00,0.4366164674610594,0.32575757575757575,0,0,0.0,-0.03895562808138331
1998-10-12 15:23:00,0.5235303641642225,0.3486486486486486,0,0,0.0,-0.051275020564848006
1998-10-12 15:38:00,0.44560733750345227,0.32575757575757575,0,0,0.0,-0.03895562808138331
1998-10-12 15:45:00,0.4606965244506507,0.3481481481481481,0,0,0.0,-0.01315604333755449
1998-10-12 15:53:00,0.43589086010030076,0.32575757575757575,0,0,0.0,-0.03895562808138331
1998-10-13 09:32:00,0.4628664411547612,0.3481481481481481,0,0,0.0,-0.026312086675109092
1998-10-13 09:39:00,0.5850127422439505,0.3486486486486486,0,0,0.0,-0.038456265423635894
1998-10-13 09:47:00,0.4628372097456287,0.3481481481481481,0,0,0.0,-0.025970418720922095
1998-10-13 09:49:00,0.5541265240472882,0.3486486486486486,0,0,0.0,-0.051275020564848006
1998-10-13 09:54:00,0.5445504855774473,0.3486486486486486,0,0,0.0,-0.0624916455019382
1998-10-13 10:01:00,0.5352797377963431,0.3486486486486486,0,0,0.0,-0.07498997460232593
1998-10-13 10:04:00,0.5033589283330551,0.3486486486486486,0,0,0.0,-0.08640834378506834
1998-10-13 10:27:00,0.5502067203483826,0.3486486486486486,0,0,0.0,-0.11112944748828302
1998-10-13 10:34:00,0.5241083086437974,0.3486486486486486,0,0,0.0,-0.10002005079534826
1998-10-13 10:47:00,0.4479970941846526,0.32575757575757575,0,0,0.0,-0.07694680559363876
1998-10-13 10:52:00,0.5362575834379595,0.3486486486486486,0,0,0.0,-0.027059248554913262
1998-10-13 11:12:00,0.46900925370361624,0.3481481481481481,0,0,0.0,-0.05336137449205114
1998-10-13 11:14:00,0.5130587392392605,0.3486486486486486,0,0,0.0,-0.04057080924855483
1998-10-13 11:33:00,0.44270700003130764,0.32575757575757575,0,0,0.0,-0.05336137449205114
1998-10-13 11:40:00,0.44966374288675953,0.32575757575757575,0,0,0.0,-0.04057080924855483
1998-10-13 11:45:00,0.4652903110498724,0.3481481481481481,0,0,0.0,-0.05336137449205114
1998-10-13 11:49:00,0.43070878759539544,0.32575757575757575,0,0,0.0,-0.054082369942196395
1998-10-13 12:04:00,0.5076117376481879,0.3486486486486486,0,0,0.0,-0.05554936690059786
1998-10-13 12:05:00,0.5015477448495241,0.3486486486486486,0,0,0.0,-0.04166202517544826
1998-10-13 12:31:00,0.4934011675510294,0.3486486486486486,0,0,0.0,-0.04166202517544826
1998-10-13 12:33:00,0.432562953577891,0.32575757575757575,0,0,0.0,-0.04112649234600452
1998-10-13 12:34:00,0.49249443344512245,0.3486486486486486,0,0,0.0,-0.05554936690059786
1998-10-13 12:52:00,0.49960099575287115,0.3486486486486486,0,0,0.0,-0.04166202517544826
1998-10-13 12:58:00,0.500145210727232,0.3486486486486486,0,0,0.0,-0.028165831984034218
1998-10-13 13:17:00,0.4745081423362509,0.3486486486486486,0,0,0.0,-0.028165831984034218
1998-10-13 13:30:00,0.4719441239479464,0.3481481481481481,0,0,0.0,-0.028165831984034218
1998-10-13 13:37:00,0.4869882106522692,0.3486486486486486,0,0,0.0,-0.04224874797605149
1998-10-13 14:12:00,0.5016695447785267,0.3486486486486486,0,0,0.0,-0.014491069006935642
1998-10-13 14:20:00,0.5726999973893406,0.3486486486486486,0,0,0.0,0.0
1998-10-13 14:23:00,0.48298083880832515,0.3486486486486486,0,0,0.0,-0.028982138013871173
1998-10-13 14:30:00,0.44846784385383587,0.32575757575757575,0,0,0.0,-0.028568154909674237
1998-10-13 14:31:00,0.5071816956033729,0.3486486486486486,0,0,0.0,0.0
1998-10-13 14:36:00,0.45424358470266757,0.32575757575757575,1,0,0.0,0.01449106900693553
1998-10-13 14:37:00,0.4983069653268599,0.3486486486486486,1,0,0.0,0.014704147827796499
1998-10-13 14:51:00,0.4507931444742223,0.32575757575757575,0,0,0.0,-0.014491069006935642
1998-10-13 14:53:00,0.49313710615281725,0.3486486486486486,1,0,0.0,0.029408295655592775
1998-10-13 14:58:00,0.43692784780167493,0.32575757575757575,1,0,0.0,0.01449106900693553
1998-10-13 14:59:00,0.4449821581875484,0.32575757575757575,1,0,0.0,0.01449106900693553
1998-10-13 15:04:00,0.44469958942222937,0.32575757575757575,1,0,0.0,0.014284077454836952
1998-10-13 15:12:00,0.5473845241544267,0.3486486486486486,1,0,0.0,0.029408295655592775
1998-10-13 15:14:00,0.4849794667517279,0.3486486486486486,1,0,0.0,0.014704147827796499
1998-10-13 15:33:00,0.49182210644122093,0.3486486486486486,1,0,0.0,0.02984717289812866
1998-10-13 15:36:00,0.47082020746945247,0.3481481481481481,1,0,0.0,0.029408295655592775
1998-10-13 15:37:00,0.4533153522262611,0.32575757575757575,1,0,0.0,0.029408295655592775
1998-10-13 15:42:00,0.4473935254182187,0.32575757575757575,0,0,0.0,-0.014284077454837063
1998-10-13 15:43:00,0.4450056672615105,0.32575757575757575,1,0,0.0,0.01449106900693553
1998-10-13 15:45:00,0.5675868031260831,0.3486486486486486,1,0,0.0,0.029408295655592775
1998-10-13 15:48:00,0.5030139471584724,0.3486486486486486,1,0,0.0,0.014284077454836952
1998-10-14 09:32:00,0.4688555827989458,0.3481481481481481,0,0,0.0,-0.014082915992017164
