ts,µ,σ²,qty_next_bar,realised_pnl,unrealised_pnl,equity
1998-09-14 09:45:00,-0.022308185225765373,7.500444134581924e-05,2304,0.0,0.0,100000.0
1998-09-14 09:47:00,-0.022266850178329613,7.380887515103994e-05,2304,0.0,0.0,100000.0
1998-09-14 09:48:00,-0.022229112240980894,7.482162025976321e-05,2284,0.0,0.0,100000.0
1998-09-14 10:03:00,-0.022150259207936306,7.671567197520523e-05,2265,0.0,0.0,100000.0
1998-09-14 10:04:00,-0.022117660658186603,7.79953821737339e-05,2246,0.0,0.0,100000.0
1998-09-14 10:17:00,-0.022270441223100065,7.408078556389647e-05,2246,0.0,0.0,100000.0
1998-09-14 10:19:00,-0.022378864878642043,7.182669356989998e-05,2246,0.0,0.0,100000.0
1998-09-14 10:20:00,-0.02228208439590927,7.373363392554902e-05,2227,0.0,0.0,100000.0
1998-09-14 10:21:00,-0.022092314696814976,8.039192023752236e-05,2227,0.0,0.0,100000.0
1998-09-14 10:38:00,-0.022746611256752605,6.072009598357136e-05,2227,0.0,0.0,100000.0
1998-09-14 10:42:00,-0.022765279770806043,6.072406966521213e-05,2227,0.0,0.0,100000.0
1998-09-14 10:45:00,-0.022305744432886666,7.17541651295284e-05,2191,0.0,0.0,100000.0
1998-09-14 10:49:00,-0.02249748978046733,6.862928504855432e-05,2191,0.0,0.0,100000.0
1998-09-14 10:50:00,-0.02258048168466859,5.922472421826192e-05,2191,0.0,0.0,100000.0
1998-09-14 10:51:00,-0.022654433961902684,5.876237576432742e-05,2191,0.0,0.0,100000.0
1998-09-14 10:57:00,-0.022685111250572283,5.856596361891301e-05,2191,0.0,0.0,100000.0
1998-09-14 11:11:00,-0.022794049654599323,5.780069885854086e-05,2209,0.0,0.0,100000.0
1998-09-14 11:13:00,-0.02285649492342171,5.7185715069043754e-05,2227,0.0,0.0,100000.0
1998-09-14 11:15:00,-0.02286120661155795,5.716765409507398e-05,2227,0.0,0.0,100000.0
1998-09-14 11:30:00,-0.02272927670943328,5.859393460547836e-05,2191,0.0,0.0,100000.0
1998-09-14 11:31:00,-0.022856580697591136,5.761193780367622e-05,2227,0.0,0.0,100000.0
1998-09-14 11:35:00,-0.022834597820480522,5.800797536919891e-05,2209,0.0,0.0,100000.0
1998-09-14 11:39:00,-0.022630005533261457,5.8190643469839766e-05,2227,0.0,0.0,100000.0
1998-09-14 11:48:00,-0.022864058236598258,6.038239129782439e-05,2209,0.0,0.0,100000.0
1998-09-14 11:59:00,-0.023202603701512985,5.208761041559473e-05,2209,0.0,0.0,100000.0
1998-09-14 12:02:00,-0.02320644902880521,5.14542637589593e-05,2209,0.0,0.0,100000.0
1998-09-14 12:08:00,-0.023020382683136942,4.9008114810706876e-05,2227,0.0,0.0,100000.0
1998-09-14 12:14:00,-0.02302206216790011,4.898442563765104e-05,2227,0.0,0.0,100000.0
1998-09-14 12:17:00,-0.023206347652116842,5.147524438668986e-05,2209,0.0,0.0,100000.0
1998-09-14 12:24:00,-0.022973776579080615,4.1809666467825364e-05,2209,0.0,0.0,100000.0
1998-09-14 12:50:00,-0.023017952606456428,4.516113415855892e-05,2209,0.0,0.0,100000.0
1998-09-14 13:02:00,-0.02300532886596228,4.48994345258863e-05,2209,0.0,0.0,100000.0
1998-09-14 13:03:00,-0.022435483922534645,4.722762797696907e-05,2227,0.0,0.0,100000.0
1998-09-14 13:07:00,-0.02300811662601301,4.4966612993829676e-05,2209,0.0,0.0,100000.0
1998-09-14 13:31:00,-0.02264680904021111,4.8193892683054414e-05,2227,0.0,0.0,100000.0
1998-09-14 13:33:00,-0.022817072054722047,3.9832861969619475e-05,2227,0.0,0.0,100000.0
1998-09-14 13:41:00,-0.022984531677729295,4.521125440268353e-05,2209,0.0,0.0,100000.0
1998-09-14 13:44:00,-0.02298568841066969,4.50775813253375e-05,2209,0.0,0.0,100000.0
1998-09-14 14:01:00,-0.02298446821253929,4.497036390128294e-05,2209,0.0,0.0,100000.0
1998-09-14 14:02:00,-0.021524034878530007,4.5061660549140546e-05,2227,0.0,0.0,100000.0
1998-09-14 14:10:00,-0.022823486984848523,3.986698266063394e-05,2227,0.0,0.0,100000.0
1998-09-14 14:11:00,-0.022823100730509204,3.9865665861474606e-05,2227,0.0,0.0,100000.0
1998-09-14 14:14:00,-0.022817015986755552,3.982793836261493e-05,2227,0.0,0.0,100000.0
1998-09-14 14:16:00,-0.02263980173368034,4.8215675604706015e-05,2227,0.0,0.0,100000.0
1998-09-14 14:17:00,-0.022983188208569896,4.480733691244623e-05,2227,0.0,0.0,100000.0
1998-09-14 14:18:00,-0.022985757871626614,4.481908182888259e-05,2227,0.0,0.0,100000.0
1998-09-14 14:28:00,-0.022833478156962673,3.9858085564980526e-05,2227,0.0,0.0,100000.0
1998-09-14 14:30:00,-0.02284999839363324,3.991152211456065e-05,2227,0.0,0.0,100000.0
1998-09-14 14:31:00,-0.02227833674613086,4.3944566454021525e-05,2227,0.0,0.0,100000.0
1998-09-14 14:35:00,-0.0222651887598263,4.410038969221737e-05,2246,0.0,0.0,100000.0
1998-09-14 14:36:00,-0.02302605043154697,4.4826628069869585e-05,2209,0.0,0.0,100000.0
1998-09-14 14:45:00,-0.022895312209500404,5.1296444310394234e-05,2209,0.0,0.0,100000.0
1998-09-14 14:48:00,-0.022895158923953184,5.1301920143681615e-05,2209,0.0,0.0,100000.0
1998-09-14 14:49:00,-0.02291237187128058,5.142696938695048e-05,2209,0.0,0.0,100000.0
1998-09-14 14:51:00,-0.02258110934935614,5.332570580728931e-05,2227,0.0,0.0,100000.0
1998-09-14 14:54:00,-0.023204820674837187,5.1713725376115704e-05,2191,0.0,0.0,100000.0
1998-09-14 14:56:00,-0.02285926772188984,5.936325426324817e-05,2173,0.0,0.0,100000.0
1998-09-14 15:09:00,-0.02286379935524748,5.9515127059822775e-05,2173,0.0,0.0,100000.0
1998-09-14 15:15:00,-0.022853216532854242,6.011877797395633e-05,2173,0.0,0.0,100000.0
1998-09-14 15:23:00,-0.022935213514912723,6.134422692779469e-05,2156,0.0,0.0,100000.0
1998-09-14 15:29:00,-0.02285104343875966,5.9649092854651144e-05,2156,0.0,0.0,100000.0
1998-09-14 15:31:00,-0.022845411145411616,6.007427524497462e-05,2156,0.0,0.0,100000.0
1998-09-14 15:33:00,-0.02320345185324073,5.194712196451526e-05,2173,0.0,0.0,100000.0
1998-09-14 15:35:00,-0.022699708512655598,5.400980304439269e-05,2191,0.0,0.0,100000.0
1998-09-14 15:42:00,-0.022855106635181373,5.9724773218374554e-05,2156,0.0,0.0,100000.0
1998-09-14 15:46:00,-0.02269788213658368,5.385278443022578e-05,2191,0.0,0.0,100000.0
1998-09-14 15:55:00,-0.023247869916374907,6.290211933553576e-05,2173,0.0,0.0,100000.0
1998-09-14 15:59:00,-0.023243881676091413,6.268998983298105e-05,2156,0.0,0.0,100000.0
1998-09-15 09:33:00,-0.02224193102677414,5.345501365825536e-05,2209,0.0,0.0,100000.0
1998-09-15 09:47:00,-0.022558799412165424,5.4975715998595795e-05,2191,0.0,0.0,100000.0
1998-09-15 10:07:00,-0.020917565188697147,6.342588900651512e-05,2227,0.0,0.0,100000.0
1998-09-15 10:18:00,-0.022217870555681706,5.3711518707927435e-05,2227,0.0,0.0,100000.0
1998-09-15 10:19:00,-0.02223655683839087,5.351417825967796e-05,2227,0.0,0.0,100000.0
1998-09-15 10:21:00,-0.022252583796442113,5.337830389503298e-05,2227,0.0,0.0,100000.0
1998-09-15 10:24:00,-0.0208731546030673,6.345031856701207e-05,2246,0.0,0.0,100000.0
1998-09-15 10:38:00,-0.02223024111623678,5.358193485126493e-05,2246,0.0,0.0,100000.0
1998-09-15 10:49:00,-0.022754099490265457,5.285569434049755e-05,2209,0.0,0.0,100000.0
1998-09-15 10:50:00,-0.02279037511199452,5.336768757249196e-05,2191,0.0,0.0,100000.0
1998-09-15 11:03:00,-0.02239330518071928,6.35707892577235e-05,2191,0.0,0.0,100000.0
1998-09-15 11:05:00,-0.023289190767136054,5.258576566547379e-05,2156,0.0,0.0,100000.0
1998-09-15 11:25:00,-0.022993963185060876,6.16571668894224e-05,2138,0.0,0.0,100000.0
1998-09-15 11:58:00,-0.02328668562975581,5.128921569721826e-05,2138,0.0,0.0,100000.0
1998-09-15 12:05:00,-0.022394925527080146,4.4137984598367614e-05,2191,0.0,0.0,100000.0
1998-09-15 12:10:00,-0.022404925534866497,4.743763755523736e-05,2191,0.0,0.0,100000.0
1998-09-15 12:11:00,-0.02226212166108007,5.3267927956280844e-05,2227,0.0,0.0,100000.0
1998-09-15 12:16:00,-0.022828677627960932,5.245620187951413e-05,2191,0.0,0.0,100000.0
1998-09-15 12:31:00,-0.022758807010422703,5.281888846302121e-05,2191,0.0,0.0,100000.0
1998-09-15 12:39:00,-0.022730027248793656,5.284910861477609e-05,2191,0.0,0.0,100000.0
1998-09-15 13:08:00,-0.0224013383233651,4.78965340441382e-05,2191,0.0,0.0,100000.0
1998-09-15 13:24:00,-0.022269231516245075,5.305121985693026e-05,2209,0.0,0.0,100000.0
1998-09-15 13:45:00,-0.022270729144680295,5.319741039568403e-05,2209,0.0,0.0,100000.0
1998-09-15 14:37:00,-0.0208911238073212,6.343606284796131e-05,2246,0.0,0.0,100000.0
1998-09-15 14:49:00,-0.02239983839751215,4.80118484975806e-05,2209,0.0,0.0,100000.0
1998-09-15 14:52:00,-0.02281013850180303,5.2620584619602445e-05,2191,0.0,0.0,100000.0
1998-09-15 15:07:00,-0.023030106889490396,4.584258805730926e-05,2191,0.0,0.0,100000.0
1998-09-15 15:20:00,-0.022795593085255497,5.226651055963203e-05,2191,0.0,0.0,100000.0
1998-09-15 15:25:00,-0.023017313940991383,4.486410514456465e-05,2191,0.0,0.0,100000.0
1998-09-15 15:37:00,-0.022301678416548534,4.2624929353945834e-05,2191,0.0,0.0,100000.0
1998-09-15 15:38:00,-0.022987741179647803,4.480100460665448e-05,2191,0.0,0.0,100000.0
1998-09-15 15:43:00,-0.0228036314271857,3.9690885807394545e-05,2191,0.0,0.0,100000.0
1998-09-15 15:54:00,-0.022972505027140034,4.4843635127457474e-05,2191,0.0,0.0,100000.0
1998-09-16 09:32:00,-0.02263837685109052,4.833926904616956e-05,2209,0.0,0.0,100000.0
1998-09-16 10:00:00,-0.022990098533427164,4.4970442832317336e-05,2191,0.0,0.0,100000.0
1998-09-16 10:04:00,-0.02280006644125364,3.946144242748483e-05,2191,0.0,0.0,100000.0
1998-09-16 10:18:00,-0.022978232852224632,4.4791433218758974e-05,2191,0.0,0.0,100000.0
1998-09-16 10:22:00,-0.022591560946181276,4.8550913591120196e-05,2209,0.0,0.0,100000.0
1998-09-16 10:29:00,-0.02228657281278154,4.409878992648526e-05,2209,0.0,0.0,100000.0
1998-09-16 10:44:00,-0.022756022469669436,3.919574891140459e-05,2191,0.0,0.0,100000.0
1998-09-16 10:46:00,-0.022913775000913898,4.474019087881307e-05,2191,0.0,0.0,100000.0
1998-09-16 11:17:00,-0.02275963467550262,3.958637845995697e-05,2191,0.0,0.0,100000.0
1998-09-16 11:28:00,-0.02274918938451635,3.9264265589659446e-05,2191,0.0,0.0,100000.0
1998-09-16 11:46:00,-0.02276225393983506,3.958841020214685e-05,2191,0.0,0.0,100000.0
1998-09-16 11:57:00,-0.022760735228593086,3.978259257784737e-05,2191,0.0,0.0,100000.0
1998-09-16 12:01:00,-0.022757855132521067,3.969414393621109e-05,2191,0.0,0.0,100000.0
1998-09-16 12:12:00,-0.022738076108995683,3.903427355299172e-05,2191,0.0,0.0,100000.0
1998-09-16 12:16:00,-0.02276194182371411,4.005883865714196e-05,2191,0.0,0.0,100000.0
1998-09-16 12:17:00,-0.022297747051879643,4.4403452273098545e-05,2209,0.0,0.0,100000.0
1998-09-16 12:36:00,-0.022545968991210214,4.8206647357919446e-05,2209,0.0,0.0,100000.0
1998-09-16 12:48:00,-0.022909739930291287,4.47290373176981e-05,2191,0.0,0.0,100000.0
1998-09-16 12:51:00,-0.022740572275618747,3.919680630134118e-05,2191,0.0,0.0,100000.0
1998-09-16 13:24:00,-0.022617079157279545,4.806286914365059e-05,2191,0.0,0.0,100000.0
1998-09-16 13:25:00,-0.022730105134527917,4.272272443309131e-05,2156,0.0,0.0,100000.0
1998-09-16 13:27:00,-0.02270471397692488,4.167021220674196e-05,2156,0.0,0.0,100000.0
1998-09-16 13:43:00,-0.022512427013319406,4.724530960753945e-05,2121,0.0,0.0,100000.0
1998-09-16 13:44:00,-0.022468353120407993,4.665898225290528e-05,2121,0.0,0.0,100000.0
1998-09-16 13:46:00,-0.022862372805581573,5.928459164876384e-05,2121,0.0,0.0,100000.0
1998-09-16 14:02:00,-0.022858591019340138,5.937378945833426e-05,2121,0.0,0.0,100000.0
1998-09-16 14:14:00,-0.02250258474479439,6.967723613320949e-05,2121,0.0,0.0,100000.0
1998-09-16 14:42:00,-0.022844597227331544,5.959382505043462e-05,2105,0.0,0.0,100000.0
1998-09-16 14:43:00,-0.022839754759053334,5.983134225644738e-05,2105,0.0,0.0,100000.0
1998-09-16 14:44:00,-0.02285646798499734,6.0302005768619834e-05,2121,0.0,0.0,100000.0
1998-09-16 14:45:00,-0.023196911685463402,5.3020024706706784e-05,2121,0.0,0.0,100000.0
1998-09-16 14:50:00,-0.0228420580033961,5.795343729076408e-05,2121,0.0,0.0,100000.0
1998-09-16 14:55:00,-0.02273156793780795,5.7816538653791706e-05,2121,0.0,0.0,100000.0
1998-09-16 15:08:00,-0.02281251340226163,5.82141902365133e-05,2105,0.0,0.0,100000.0
1998-09-16 15:28:00,-0.022726011719928062,5.7775526288508584e-05,2121,0.0,0.0,100000.0
1998-09-16 15:43:00,-0.0228272603601781,5.81275320491763e-05,2105,0.0,0.0,100000.0
1998-09-17 09:36:00,-0.022527579725236245,5.833893157842674e-05,2156,0.0,0.0,100000.0
1998-09-17 09:38:00,-0.02102369430776357,6.317960267177647e-05,2191,0.0,0.0,100000.0
1998-09-17 09:42:00,-0.020482409692125707,5.9618438247308835e-05,2173,0.0,0.0,100000.0
1998-09-17 09:43:00,-0.020984319661711413,6.329905731388838e-05,2191,0.0,0.0,100000.0
1998-09-17 09:50:00,-0.02099825014305071,6.32394135531001e-05,2209,0.0,0.0,100000.0
1998-09-17 09:59:00,-0.021849573027145398,6.356328643573017e-05,2191,0.0,0.0,100000.0
1998-09-17 10:08:00,-0.020480933126550586,5.93035989437799e-05,2209,0.0,0.0,100000.0
1998-09-17 10:09:00,-0.020485652206116048,5.924509784907426e-05,2227,0.0,0.0,100000.0
1998-09-17 10:21:00,-0.020976512228392946,6.341772692342271e-05,2209,0.0,0.0,100000.0
1998-09-17 10:29:00,-0.020966269226575674,6.342821054986826e-05,2209,0.0,0.0,100000.0
1998-09-17 10:35:00,-0.022252637444824776,5.332933487823397e-05,2209,0.0,0.0,100000.0
1998-09-17 10:56:00,-0.022566356255580993,5.480321955660176e-05,2209,0.0,0.0,100000.0
1998-09-17 11:00:00,-0.022828828050721346,5.215863580317174e-05,2191,0.0,0.0,100000.0
1998-09-17 11:12:00,-0.02279918859468622,5.217121871357541e-05,2209,0.0,0.0,100000.0
1998-09-17 11:14:00,-0.023260504064139105,5.4780098691001776e-05,2191,0.0,0.0,100000.0
1998-09-17 11:15:00,-0.021460984391468343,4.211173597862936e-05,2209,0.0,0.0,100000.0
1998-09-17 11:30:00,-0.02294780640490351,4.54654622166516e-05,2191,0.0,0.0,100000.0
1998-09-17 11:36:00,-0.022701124831570028,5.379156146369587e-05,2209,0.0,0.0,100000.0
1998-09-17 11:59:00,-0.02225402207974741,5.3433866515441324e-05,2209,0.0,0.0,100000.0
1998-09-17 12:21:00,-0.022279477552906008,5.316061385998499e-05,2227,0.0,0.0,100000.0
1998-09-17 12:22:00,-0.023023543341597712,4.8966054732269096e-05,2209,0.0,0.0,100000.0
1998-09-17 12:28:00,-0.02301343899156775,4.8900919189324166e-05,2209,0.0,0.0,100000.0
1998-09-17 12:35:00,-0.022667046974764907,4.850057745356475e-05,2209,0.0,0.0,100000.0
1998-09-17 12:41:00,-0.023005717838127056,4.878354356491917e-05,2209,0.0,0.0,100000.0
1998-09-17 12:51:00,-0.021563834538004104,4.119176325908593e-05,2191,0.0,0.0,100000.0
1998-09-17 12:54:00,-0.022463424281778596,4.6841049089945224e-05,2209,0.0,0.0,100000.0
1998-09-17 13:01:00,-0.0226377556014392,4.88306189143796e-05,2191,0.0,0.0,100000.0
1998-09-17 13:02:00,-0.02301772495488902,4.888377726890212e-05,2209,0.0,0.0,100000.0
1998-09-17 13:12:00,-0.023002150441325676,4.8536519410693984e-05,2209,0.0,0.0,100000.0
1998-09-17 13:28:00,-0.022253617167017632,4.407015968454702e-05,2227,0.0,0.0,100000.0
1998-09-17 13:33:00,-0.022251066665705678,4.428544147781644e-05,2227,0.0,0.0,100000.0
1998-09-17 13:37:00,-0.022834164698501087,3.986231192681189e-05,2209,0.0,0.0,100000.0
1998-09-17 14:19:00,-0.022151210681250855,4.324954224328136e-05,2191,0.0,0.0,100000.0
1998-09-17 14:23:00,-0.022827951064404994,3.9874045536666104e-05,2191,0.0,0.0,100000.0
1998-09-17 14:27:00,-0.021787882403425992,5.263216286332606e-05,2227,0.0,0.0,100000.0
1998-09-17 14:49:00,-0.02301634966703746,4.5082083598991966e-05,2191,0.0,0.0,100000.0
1998-09-17 15:00:00,-0.022404987432619962,4.738943533565542e-05,2209,0.0,0.0,100000.0
1998-09-17 15:06:00,-0.022276158877621813,5.314273766138775e-05,2227,0.0,0.0,100000.0
1998-09-17 15:25:00,-0.023285577867787406,5.08133275119478e-05,2191,0.0,0.0,100000.0
1998-09-17 15:28:00,-0.02328345728167829,5.08080463623049e-05,2191,0.0,0.0,100000.0
1998-09-17 15:29:00,-0.023037347657906562,4.5207488462116196e-05,2191,0.0,0.0,100000.0
1998-09-17 15:40:00,-0.022407248775557984,4.765073387180094e-05,2209,0.0,0.0,100000.0
1998-09-17 15:41:00,-0.022393686546284167,4.7730805565145994e-05,2209,0.0,0.0,100000.0
1998-09-17 15:42:00,-0.021432012901131538,4.213940230584452e-05,2227,0.0,0.0,100000.0
1998-09-17 15:47:00,-0.022325779592137697,4.487655058579271e-05,2227,0.0,0.0,100000.0
1998-09-17 15:49:00,-0.021503256931736475,4.536689502856822e-05,2227,0.0,0.0,100000.0
1998-09-17 15:57:00,-0.02233617343900189,4.7908616391711384e-05,2227,0.0,0.0,100000.0
1998-09-18 09:33:00,-0.023285599865607038,5.116957814799222e-05,2173,0.0,0.0,100000.0
1998-09-18 09:52:00,-0.02327900257449644,5.185603274600174e-05,2156,0.0,0.0,100000.0
1998-09-18 09:59:00,-0.02327800985832033,5.1193791534556e-05,2156,0.0,0.0,100000.0
1998-09-18 10:13:00,-0.023035201680487463,4.528856432272364e-05,2173,0.0,0.0,100000.0
1998-09-18 10:15:00,-0.022461653983433437,4.7134627724637006e-05,2191,0.0,0.0,100000.0
1998-09-18 10:17:00,-0.022991433574536594,4.47531161640389e-05,2191,0.0,0.0,100000.0
1998-09-18 10:21:00,-0.022639735308547924,4.8498740212758765e-05,2209,0.0,0.0,100000.0
1998-09-18 10:37:00,-0.02150723032658532,4.520835891266373e-05,2227,0.0,0.0,100000.0
1998-09-18 10:50:00,-0.02241928907491039,4.73911993659504e-05,2209,0.0,0.0,100000.0
1998-09-18 11:00:00,-0.02226487570962937,4.456350535937547e-05,2227,0.0,0.0,100000.0
1998-09-18 11:02:00,-0.022249265817506417,5.350186876328223e-05,2227,0.0,0.0,100000.0
1998-09-18 11:38:00,-0.022235159605680146,5.368172316169243e-05,2227,0.0,0.0,100000.0
1998-09-18 11:43:00,-0.022263004381694908,5.329586235122617e-05,2227,0.0,0.0,100000.0
1998-09-18 11:46:00,-0.02227548694718061,5.3171516061494525e-05,2227,0.0,0.0,100000.0
1998-09-18 11:57:00,-0.020818310204011942,6.140712192229644e-05,2265,0.0,0.0,100000.0
1998-09-18 12:12:00,-0.022316509470560398,4.177723241938038e-05,2227,0.0,0.0,100000.0
1998-09-18 12:16:00,-0.02240146418512022,4.7549555333875444e-05,2227,0.0,0.0,100000.0
1998-09-18 12:18:00,-0.02297887908594992,4.1977172750624117e-05,2209,0.0,0.0,100000.0
1998-09-18 12:21:00,-0.022823940651756046,3.986082176366905e-05,2209,0.0,0.0,100000.0
1998-09-18 12:46:00,-0.023009738957326824,4.4935678016330135e-05,2209,0.0,0.0,100000.0
1998-09-18 12:50:00,-0.023005288880690155,4.491560020960078e-05,2209,0.0,0.0,100000.0
1998-09-18 12:53:00,-0.022825051118932786,3.9816875610369936e-05,2209,0.0,0.0,100000.0
1998-09-18 13:06:00,-0.02300682889965009,4.53285753925115e-05,2191,0.0,0.0,100000.0
1998-09-18 13:10:00,-0.023007280347683467,4.4864839673148025e-05,2191,0.0,0.0,100000.0
1998-09-18 13:19:00,-0.02249092811048541,4.67670323435883e-05,2156,0.0,0.0,100000.0
1998-09-18 13:22:00,-0.022804479089177775,5.069426762321658e-05,2156,0.0,0.0,100000.0
1998-09-18 13:26:00,-0.022821378381381943,5.047467261052049e-05,2156,0.0,0.0,100000.0
1998-09-18 13:30:00,-0.02320543648831376,5.161163235088513e-05,2156,0.0,0.0,100000.0
1998-09-18 13:31:00,-0.022833448060336405,5.901852134992924e-05,2138,0.0,0.0,100000.0
1998-09-18 13:35:00,-0.02243929869521661,4.63083615337702e-05,2138,0.0,0.0,100000.0
1998-09-18 13:41:00,-0.022829834588299368,5.973480590997523e-05,2121,0.0,0.0,100000.0
1998-09-18 13:42:00,-0.02246940341862337,7.098195728476158e-05,2088,0.0,0.0,100000.0
1998-09-18 13:43:00,-0.022847240812928486,5.996095073576968e-05,2121,0.0,0.0,100000.0
1998-09-18 13:51:00,-0.022753458402392887,6.3330541665313e-05,2088,0.0,0.0,100000.0
1998-09-18 14:00:00,-0.022941168788132,6.217559988313429e-05,2088,0.0,0.0,100000.0
1998-09-18 14:07:00,-0.022938527184707864,6.216209076464196e-05,2088,0.0,0.0,100000.0
1998-09-18 14:20:00,-0.022819032731412704,6.02462910241244e-05,2088,0.0,0.0,100000.0
1998-09-18 14:30:00,-0.022819664284751476,6.036530754613061e-05,2088,0.0,0.0,100000.0
1998-09-18 14:32:00,-0.022830367244131997,5.81779045096644e-05,2088,0.0,0.0,100000.0
1998-09-18 15:01:00,-0.022917143803952194,6.50912186720677e-05,2105,0.0,0.0,100000.0
1998-09-18 15:12:00,-0.02283651227636864,5.812080331976012e-05,2105,0.0,0.0,100000.0
1998-09-18 15:15:00,-0.02284623607358107,5.796753908794508e-05,2105,0.0,0.0,100000.0
1998-09-18 15:20:00,-0.023140516375818775,5.5503185197813574e-05,2105,0.0,0.0,100000.0
1998-09-18 15:23:00,-0.02265852670066564,5.816397586268517e-05,2105,0.0,0.0,100000.0
1998-09-18 15:26:00,-0.02103907342836568,6.33637510022145e-05,2138,0.0,0.0,100000.0
1998-09-18 15:37:00,-0.020958487131779148,6.259548465013627e-05,2156,0.0,0.0,100000.0
1998-09-18 15:41:00,-0.02247198839574241,5.8586305494955556e-05,2156,0.0,0.0,100000.0
1998-09-18 15:44:00,-0.020866133715311628,5.7359841475642507e-05,2173,0.0,0.0,100000.0
1998-09-18 15:45:00,-0.023202010687178767,5.218748929221482e-05,2121,0.0,0.0,100000.0
1998-09-18 15:50:00,-0.0219174425340884,6.346215483180231e-05,2156,0.0,0.0,100000.0
1998-09-18 15:54:00,-0.02192256532631329,6.344873726090327e-05,2156,0.0,0.0,100000.0
1998-09-18 15:55:00,-0.020950757670215866,6.333388571784123e-05,2191,0.0,0.0,100000.0
1998-09-18 15:56:00,-0.020978820736129333,6.336761375081318e-05,2191,0.0,0.0,100000.0
1998-09-18 15:57:00,-0.02253629081963532,5.545168234991646e-05,2156,0.0,0.0,100000.0
1998-09-18 15:58:00,-0.022232767582930538,5.349480898826521e-05,2191,0.0,0.0,100000.0
1998-09-21 09:32:00,-0.02272706132074791,5.309864781012335e-05,2173,0.0,0.0,100000.0
1998-09-21 09:35:00,-0.02159184789908311,6.516633022775084e-05,2209,0.0,0.0,100000.0
1998-09-21 09:40:00,-0.022624361499717645,5.368950892147745e-05,2209,0.0,0.0,100000.0
1998-09-21 09:41:00,-0.020890077883174124,6.330696807458375e-05,2227,0.0,0.0,100000.0
1998-09-21 09:43:00,-0.020891985567807858,6.337633139516202e-05,2227,0.0,0.0,100000.0
1998-09-21 10:03:00,-0.022690285952515852,5.3245138705583636e-05,2209,0.0,0.0,100000.0
1998-09-21 10:10:00,-0.02268023604859426,5.32353293154085e-05,2209,0.0,0.0,100000.0
1998-09-21 10:12:00,-0.022560710860416878,5.5005372432242814e-05,2209,0.0,0.0,100000.0
1998-09-21 10:21:00,-0.02092136228364764,6.259743964571443e-05,2227,0.0,0.0,100000.0
1998-09-21 10:35:00,-0.0226989999327417,5.37407626951246e-05,2209,0.0,0.0,100000.0
1998-09-21 10:37:00,-0.02304829580022694,4.9011528965421367e-05,2191,0.0,0.0,100000.0
1998-09-21 10:42:00,-0.023208120429059065,5.11903176443742e-05,2191,0.0,0.0,100000.0
1998-09-21 10:52:00,-0.023028991351703675,4.878399816073595e-05,2191,0.0,0.0,100000.0
1998-09-21 10:56:00,-0.022831477940760743,4.012424754472797e-05,2209,0.0,0.0,100000.0
1998-09-21 10:57:00,-0.02300019246612454,4.855353272216341e-05,2209,0.0,0.0,100000.0
1998-09-21 11:00:00,-0.02262630933568403,4.8873599124325324e-05,2227,0.0,0.0,100000.0
1998-09-21 11:03:00,-0.022970564385340807,4.179926862380328e-05,2191,0.0,0.0,100000.0
1998-09-21 11:07:00,-0.023000005387900892,4.4969975534124526e-05,2191,0.0,0.0,100000.0
1998-09-21 11:12:00,-0.022826500106498556,3.9887228924124604e-05,2209,0.0,0.0,100000.0
1998-09-21 12:02:00,-0.02282525168149586,3.976652008598758e-05,2191,0.0,0.0,100000.0
1998-09-21 12:08:00,-0.023003221762905944,4.490967210822109e-05,2191,0.0,0.0,100000.0
1998-09-21 12:17:00,-0.022825560361488275,3.974514635759661e-05,2191,0.0,0.0,100000.0
1998-09-21 12:33:00,-0.022988168952716024,4.4849255982514866e-05,2191,0.0,0.0,100000.0
1998-09-21 12:38:00,-0.02297787637897539,4.492575162765547e-05,2191,0.0,0.0,100000.0
1998-09-21 12:42:00,-0.022822883882027502,3.9836201154621764e-05,2209,0.0,0.0,100000.0
1998-09-21 12:51:00,-0.022993002203397644,4.5094727541690086e-05,2191,0.0,0.0,100000.0
1998-09-21 13:03:00,-0.02298640711022656,4.483197669853709e-05,2191,0.0,0.0,100000.0
1998-09-21 13:11:00,-0.023000936118857382,4.53840995515069e-05,2173,0.0,0.0,100000.0
1998-09-21 13:12:00,-0.02303438289690144,4.618044413822629e-05,2156,0.0,0.0,100000.0
1998-09-21 13:13:00,-0.02300376562576047,4.4861459717386096e-05,2173,0.0,0.0,100000.0
1998-09-21 13:17:00,-0.023009521519649252,4.5154778107323794e-05,2156,0.0,0.0,100000.0
1998-09-21 13:21:00,-0.02300791612830621,4.5055033122423825e-05,2156,0.0,0.0,100000.0
1998-09-21 13:26:00,-0.022826805597424282,3.986228119597492e-05,2173,0.0,0.0,100000.0
1998-09-21 13:38:00,-0.022639040974001903,4.874878874442719e-05,2191,0.0,0.0,100000.0
1998-09-21 14:30:00,-0.023008291151820872,4.506435802489727e-05,2173,0.0,0.0,100000.0
1998-09-21 14:37:00,-0.022394671217349577,4.7527138083975366e-05,2191,0.0,0.0,100000.0
1998-09-21 14:42:00,-0.022404489498320537,4.747060802817053e-05,2191,0.0,0.0,100000.0
1998-09-21 14:43:00,-0.023284681979073067,5.085875103915175e-05,2156,0.0,0.0,100000.0
