timestamp,equity,realised_pnl,unrealised_pnl,qty_next_bar,mu,sigma_sq,var_down,residual,position_size,open,close,cluster_id,notional_abs
1998-09-02 14:15:00,100000.0,0.0,0.0,0,-0.02153899857784427,3.8604619476245716e-05,7.086244295351207e-06,0.22854378296245362,0.0,3.7219,3.7219,45,0.0
1998-09-02 14:32:00,100000.0,0.0,0.0,0,-0.02131172355128956,4.3839016143465415e-05,1.717102713882923e-05,0.9467676113539274,0.0,3.6851,3.6482,9,0.0
1998-09-03 09:32:00,100000.0,0.0,0.0,0,-0.020556215412025722,4.9682461394695565e-05,1.5881316357990727e-05,0.8591610412322884,0.0,3.6482,3.6482,46,0.0
1998-09-03 09:41:00,100000.0,0.0,0.0,0,-0.020565574505408676,5.344106466509402e-05,1.612786581972614e-05,1.1631876509497692,0.0,3.5377,3.5377,16,0.0
1998-09-03 09:50:00,100000.0,0.0,0.0,0,-0.020542307622773023,5.32210870005656e-05,1.552618959976826e-05,0.9186513525843001,0.0,3.5377,3.5377,31,0.0
1998-09-03 10:11:00,100000.0,0.0,0.0,0,-0.02230100633586562,4.8340340072172694e-05,1.3586883142124861e-05,0.7344596735564068,0.0,3.6114,3.6114,27,0.0
1998-09-03 12:14:00,100000.0,0.0,0.0,0,-0.0212803138825534,4.529936995822936e-05,7.95773394202115e-06,0.9215382448613282,0.0,3.6114,3.6114,12,0.0
1998-09-03 12:46:00,100000.0,0.0,0.0,0,-0.022547672421015248,4.192523192614317e-05,9.402474006492412e-06,0.6221105077707483,0.0,3.6482,3.6482,12,0.0
1998-09-03 13:15:00,100000.0,0.0,0.0,0,-0.022283452238289557,4.182300290267449e-05,7.174814300014987e-06,0.6142172964571796,0.0,3.6482,3.6482,12,0.0
1998-09-03 14:56:00,100000.0,0.0,0.0,0,-0.02146559439624116,3.4283744753338397e-05,5.953280833637109e-06,0.6190679566929002,0.0,3.6114,3.6114,24,0.0
1998-09-03 15:28:00,100000.0,0.0,0.0,0,-0.021675529451559213,4.1010680433828384e-05,1.098267784982454e-05,0.6295176473304321,0.0,3.5745,3.5745,24,0.0
1998-09-04 09:45:00,100000.0,0.0,0.0,0,-0.021281075005927505,4.225068187224679e-05,1.1104942132078577e-05,1.002275850207306,0.0,3.5377,3.5377,10,0.0
1998-09-04 10:38:00,100000.0,0.0,0.0,0,-0.0204616522938436,5.2274590416345745e-05,1.8374093997408636e-05,0.8704498150394064,0.0,3.5008,3.5008,46,0.0
1998-09-04 10:57:00,100000.0,0.0,0.0,0,-0.020317262719427617,4.948963760398328e-05,1.6565871192142367e-05,0.8751255086452127,0.0,3.464,3.464,24,0.0
1998-09-04 12:48:00,100000.0,0.0,0.0,0,-0.022176404487791387,3.8569038224522956e-05,5.384099267757847e-06,0.42385192118560777,0.0,3.5377,3.5377,24,0.0
1998-09-04 13:01:00,100000.0,0.0,0.0,0,-0.02233038637040454,3.793025462073274e-05,5.7826503052638145e-06,0.42282544182079207,0.0,3.5377,3.5377,24,0.0
1998-09-04 13:06:00,100000.0,0.0,0.0,0,-0.02187625586610966,3.91414050682215e-05,5.687188831871026e-06,0.6132871785603685,0.0,3.5377,3.5377,32,0.0
1998-09-04 15:48:00,100000.0,0.0,0.0,0,-0.0232660859399316,3.308183113404084e-05,7.010283979980159e-06,0.6714170723598971,0.0,3.6851,3.7219,35,0.0
1998-09-08 09:36:00,100000.0,0.0,0.0,0,-0.02178234808942807,3.944508353015408e-05,1.5733461623312905e-05,1.1718936340648407,0.0,3.9062,3.9062,7,0.0
1998-09-08 09:48:00,100000.0,0.0,0.0,0,-0.019479395221961113,6.743984704371542e-05,2.259156826767139e-05,2.4222184448634856,0.0,4.0904,4.0904,51,0.0
1998-09-08 09:51:00,100000.0,0.0,0.0,0,-0.019794329401147934,5.3153449698584154e-05,2.113310620188713e-05,1.6540222370076878,0.0,4.1273,4.1273,51,0.0
1998-09-08 12:33:00,100000.0,0.0,0.0,0,-0.02055521621931848,5.4452510084956884e-05,1.6066924217739142e-05,1.5626217005806005,0.0,4.1273,4.0536,7,0.0
1998-09-08 15:55:00,100000.0,0.0,0.0,0,-0.020621375628789337,4.705823812400922e-05,1.3963168385089375e-05,1.3056513539782775,0.0,4.0167,4.0536,7,0.0
1998-09-09 10:47:00,100000.0,0.0,0.0,0,-0.01976458062980828,5.322058132151142e-05,2.1113703041919507e-05,1.5298021001632314,0.0,4.201,4.201,7,0.0
1998-09-09 10:57:00,100000.0,0.0,0.0,0,-0.023210342024495276,4.4676806282950565e-05,1.3169301382731646e-05,1.269610860261153,0.0,4.201,4.201,8,0.0
1998-09-09 12:15:00,100000.0,0.0,0.0,0,-0.021798031619792255,5.271846384857781e-05,1.3995120752952062e-05,1.292053466315548,0.0,4.1641,4.1641,7,0.0
1998-09-09 13:03:00,100000.0,0.0,0.0,0,-0.02069424219061193,4.2861436668317765e-05,1.243300357600674e-05,1.3424422006243595,0.0,4.201,4.201,45,0.0
1998-09-09 13:06:00,100000.0,0.0,0.0,0,-0.022294990438777404,4.112639726372436e-05,6.768100320186932e-06,1.302345923683319,0.0,4.201,4.201,8,0.0
1998-09-10 11:06:00,100000.0,0.0,0.0,0,-0.022641407746223648,3.603160257625859e-05,5.315250973580987e-06,0.21973527721274383,0.0,4.0351,4.0351,0,0.0
1998-09-10 11:35:00,100000.0,0.0,0.0,0,-0.023070305144747637,3.7321871786843985e-05,6.898731498949928e-06,0.23530950719773183,0.0,4.0536,4.0536,0,0.0
1998-09-10 12:19:00,100000.0,0.0,0.0,0,-0.020915913727176758,3.409154305700213e-05,1.1101310519734398e-05,1.4233175456963374,0.0,4.0536,4.0536,45,0.0
1998-09-10 12:24:00,100000.0,0.0,0.0,0,-0.02177021371298042,4.6142351493472233e-05,1.8258140698890202e-05,0.9932184603703422,0.0,3.943,3.9799,56,0.0
1998-09-10 12:37:00,100000.0,0.0,0.0,0,-0.022428647961888145,3.578377436497249e-05,1.0265657692798413e-05,0.23347159367059328,0.0,3.9799,3.9799,56,0.0
1998-09-10 15:33:00,100000.0,0.0,0.0,0,-0.021097003522836985,3.128250682493672e-05,8.701392289367504e-06,1.120790114931154,0.0,3.9799,3.9799,45,0.0
1998-09-11 11:27:00,100000.0,0.0,0.0,0,-0.021407006756444844,4.162905315752141e-05,1.1826589798147324e-05,1.016013130747192,0.0,3.8527,3.8527,45,0.0
1998-09-11 14:22:00,100000.0,0.0,0.0,0,-0.022412912572136064,3.5796234442386776e-05,5.240809286988224e-06,0.22518212571302243,0.0,3.9649,3.9649,24,0.0
1998-09-14 09:34:00,100000.0,0.0,0.0,0,-0.023307120991913052,4.326201815274544e-05,1.1065177204727661e-05,0.8746446815558246,0.0,4.1893,4.1893,17,0.0
1998-09-14 09:41:00,100000.0,0.0,0.0,0,-0.022600965149277272,4.6823628508718684e-05,1.3610081623482984e-05,1.2292058962306782,0.0,4.339,4.339,49,0.0
1998-09-14 12:24:00,100000.0,0.0,0.0,0,-0.019746919261333915,7.133744657039642e-05,2.659861638676375e-05,2.2645801697964494,0.0,4.526,4.526,51,0.0
1998-09-14 14:02:00,100000.0,0.0,0.0,0,-0.021272497350392314,5.353201777325012e-05,1.1958478353335522e-05,1.6593584257833114,0.0,4.4886,4.4512,7,0.0
1998-09-14 14:11:00,100000.0,0.0,0.0,0,-0.02008272833753881,5.63392968615517e-05,1.782982326403726e-05,1.5615983707445424,0.0,4.4886,4.4886,7,0.0
1998-09-14 14:31:00,100000.0,0.0,0.0,0,-0.020098616351415785,5.6300290452782065e-05,1.7703421690384857e-05,1.5615843958644855,0.0,4.4886,4.4886,7,0.0
1998-09-14 14:35:00,100000.0,0.0,0.0,0,-0.02142116175363344,5.5485990742454305e-05,1.3962829143565614e-05,1.303571329475471,0.0,4.4512,4.4512,7,0.0
1998-09-14 14:49:00,100000.0,0.0,0.0,0,-0.02135233270800245,5.330238855094649e-05,1.2139042155467905e-05,1.5176544954093567,0.0,4.526,4.5634,7,0.0
1998-09-14 15:23:00,100000.0,0.0,0.0,0,-0.02001391663779077,5.650300590787083e-05,1.8195465600001626e-05,1.6505940867623465,0.0,4.6382,4.6382,5,0.0
1998-09-14 15:55:00,100000.0,0.0,0.0,0,-0.02009229302038011,5.626560960081406e-05,1.7424144971300848e-05,1.7267407712203984,0.0,4.6008,4.6382,7,0.0
1998-09-15 09:33:00,100000.0,0.0,0.0,0,-0.02296166847790164,3.825597377726808e-05,6.637736532866256e-06,1.1321506258614784,0.0,4.526,4.526,17,0.0
1998-09-15 10:49:00,100000.0,0.0,0.0,0,-0.023483072947229174,3.910738269041758e-05,8.609833457740024e-06,0.6518417023207846,0.0,4.526,4.526,0,0.0
1998-09-15 11:03:00,100000.0,0.0,0.0,0,-0.022579362921342636,4.2267629396519624e-05,8.61265289131552e-06,0.6605814452621094,0.0,4.5634,4.6382,0,0.0
1998-09-15 11:58:00,100000.0,0.0,0.0,0,-0.023512328608003827,4.6407403715420514e-05,1.1570155947993044e-05,0.9091777671172204,0.0,4.6756,4.6382,7,0.0
1998-09-16 11:46:00,100000.0,0.0,0.0,0,-0.02345571447348493,3.846571235044394e-05,8.134183872243739e-06,0.5311258176911761,0.0,4.5634,4.5634,0,0.0
1998-09-16 13:25:00,100000.0,0.0,0.0,0,-0.023637863101421772,3.5657116313814186e-05,7.934914265206316e-06,0.42398430067864024,0.0,4.6382,4.6382,17,0.0
1998-09-16 13:43:00,100000.0,0.0,0.0,0,-0.022985261415115473,3.613093758758623e-05,1.0744507562776562e-05,0.4659280218371072,0.0,4.713,4.713,17,0.0
1998-09-16 14:14:00,100000.0,0.0,0.0,0,-0.02393137101734328,3.695798841363285e-05,9.130831585935084e-06,0.508359705408707,0.0,4.713,4.7878,17,0.0
1998-09-17 09:36:00,100000.0,0.0,0.0,0,-0.023453937498371033,3.2993266358971596e-05,6.604384680031217e-06,0.4625564640201902,0.0,4.6382,4.6382,43,0.0
1998-09-17 10:08:00,100000.0,0.0,0.0,0,-0.02277954622385596,3.847498373943381e-05,1.2787793593815877e-05,0.46299773451874954,0.0,4.526,4.526,56,0.0
1998-09-17 10:21:00,100000.0,0.0,0.0,0,-0.023504855447200042,3.8531354221049696e-05,8.181308885468752e-06,0.31001080500723766,0.0,4.526,4.526,0,0.0
1998-09-17 11:15:00,100000.0,0.0,0.0,0,-0.023499173448172313,3.85106814064784e-05,8.121991868392797e-06,0.3073762024600055,0.0,4.526,4.5634,0,0.0
1998-09-17 11:30:00,100000.0,0.0,0.0,0,-0.02358155667733672,3.8058309655752964e-05,7.511102012358606e-06,0.32162855020628534,0.0,4.5634,4.5634,11,0.0
1998-09-17 12:51:00,100000.0,0.0,0.0,0,-0.022289064932365817,4.591367360262666e-05,1.4725382698088652e-05,0.5701021264666424,0.0,4.5634,4.5634,11,0.0
1998-09-17 14:19:00,100000.0,0.0,0.0,0,-0.02277684070121768,3.7452668038895354e-05,6.484835694209323e-06,0.4987958888542475,0.0,4.5634,4.5634,11,0.0
1998-09-17 14:23:00,100000.0,0.0,0.0,0,-0.023065371873772618,3.949642996303737e-05,7.164026101236232e-06,0.4053409138634305,0.0,4.5634,4.5634,11,0.0
1998-09-17 15:42:00,100000.0,0.0,0.0,0,-0.021960860478239284,4.146928222326096e-05,7.256704975588946e-06,0.5977692552258227,0.0,4.4886,4.4886,34,0.0
1998-09-18 09:33:00,100000.0,0.0,0.0,0,-0.023553468998389233,4.160574098932557e-05,9.021744517667685e-06,0.3092142761933722,0.0,4.6008,4.6008,42,0.0
1998-09-18 12:12:00,100000.0,0.0,0.0,0,-0.022601628085058563,4.528561112238094e-05,1.2188520486233756e-05,0.5430824570859141,0.0,4.4886,4.4886,11,0.0
1998-09-18 13:06:00,100000.0,0.0,0.0,0,-0.023184505583586087,3.521380131132901e-05,6.444444579756237e-06,0.5562234741143767,0.0,4.5634,4.5634,34,0.0
1998-09-18 13:42:00,100000.0,0.0,0.0,0,-0.02176585064134133,5.811815208289772e-05,1.567239269206766e-05,1.2122847178987453,0.0,4.7878,4.7878,7,0.0
1998-09-18 13:51:00,100000.0,0.0,0.0,0,-0.022484599420377435,5.039179450250231e-05,1.011496533465106e-05,0.9178209337007689,0.0,4.7878,4.7878,7,0.0
1998-09-18 15:26:00,100000.0,0.0,0.0,0,-0.02320875802378441,3.92401561839506e-05,8.33366061669949e-06,0.7176627548118074,0.0,4.6756,4.6382,11,0.0
1998-09-18 15:45:00,100000.0,0.0,0.0,0,-0.02336167337324741,3.98445081373211e-05,8.060066647885833e-06,0.6498939764142272,0.0,4.713,4.713,42,0.0
1998-09-21 10:21:00,100000.0,0.0,0.0,0,-0.022349523537368896,4.352228279458359e-05,1.0708630725275725e-05,0.7568815789618312,0.0,4.4886,4.4886,2,0.0
1998-09-21 11:03:00,100000.0,0.0,0.0,0,-0.02324817092866442,3.604507401178125e-05,7.31173327039869e-06,0.7013162960217498,0.0,4.5634,4.5634,11,0.0
1998-09-21 13:38:00,100000.0,0.0,0.0,0,-0.022932502190624746,3.3762356906663626e-05,7.85219617682742e-06,0.7751388500996188,0.0,4.5634,4.5634,0,0.0
1998-09-22 09:36:00,100000.0,0.0,0.0,0,-0.022705725455116864,4.11097462347243e-05,7.791177040417097e-06,0.6282403562867096,0.0,4.5634,4.5634,11,0.0
1998-09-22 11:00:00,100000.0,0.0,0.0,0,-0.02269205737083257,4.624532812158577e-05,8.659790864840033e-06,0.7188265703610403,0.0,4.6008,4.6008,42,0.0
1998-09-22 11:11:00,100000.0,0.0,0.0,0,-0.02261698273340744,4.452261055121198e-05,8.977872312243562e-06,0.7579772900731202,0.0,4.6008,4.6008,0,0.0
1998-09-22 11:33:00,100000.0,0.0,0.0,0,-0.022637420432684394,4.288768832338974e-05,9.649244930187706e-06,0.7615145495754542,0.0,4.5634,4.5634,2,0.0
1998-09-22 12:14:00,100000.0,0.0,0.0,0,-0.02292920426097271,3.342534910188988e-05,7.768013347231317e-06,0.8362616371616614,0.0,4.6008,4.6008,55,0.0
1998-09-22 13:16:00,100000.0,0.0,0.0,0,-0.023367354897882706,3.3213394999620505e-05,7.842505283406354e-06,0.7351134957626514,0.0,4.5634,4.5634,2,0.0
1998-09-22 15:06:00,100000.0,0.0,0.0,0,-0.023182089491265743,3.751663643924985e-05,8.6714187546022e-06,0.7392108715528892,0.0,4.5634,4.5634,11,0.0
1998-09-23 09:32:00,100000.0,0.0,0.0,0,-0.02337881149850591,3.7255716961226426e-05,9.182570920529542e-06,0.628219399685314,0.0,4.526,4.526,42,0.0
1998-09-23 09:53:00,100000.0,0.0,0.0,0,-0.02256301491851491,3.832194488495588e-05,9.443751878279727e-06,0.7866057330095767,0.0,4.4886,4.4886,11,0.0
1998-09-23 10:21:00,100000.0,0.0,0.0,0,-0.02306058683733727,4.3369051127228886e-05,9.998339010053314e-06,0.5729027980430635,0.0,4.4886,4.4886,42,0.0
1998-09-23 10:25:00,100000.0,0.0,0.0,0,-0.022674901770179078,4.791090395883657e-05,9.111941835726611e-06,0.5857105449754,0.0,4.4886,4.4886,11,0.0
1998-09-23 11:58:00,100000.0,0.0,0.0,0,-0.021320507436567368,4.0353443182539195e-05,1.0815571840794291e-05,1.1351191008152104,0.0,4.5634,4.5634,54,0.0
1998-09-23 11:59:00,100000.0,0.0,0.0,0,-0.022829643431569367,4.533193168754224e-05,8.315607374242973e-06,0.5667440899165772,0.0,4.5634,4.5634,32,0.0
1998-09-23 12:35:00,100000.0,0.0,0.0,0,-0.02278186282618708,4.668720794143155e-05,8.904948117560707e-06,0.5724972176916603,0.0,4.5634,4.5634,32,0.0
1998-09-23 14:10:00,100000.0,0.0,0.0,0,-0.022645358730906538,3.845342143904418e-05,6.6411921579856426e-06,0.5118346855656909,0.0,4.526,4.526,32,0.0
1998-09-23 14:50:00,100000.0,0.0,0.0,0,-0.022590809529165652,3.87868749385234e-05,5.922382797507453e-06,0.4629296845363651,0.0,4.526,4.526,32,0.0
1998-09-23 15:08:00,100000.0,0.0,0.0,0,-0.022924511511328547,3.8299707739497535e-05,7.143317588997888e-06,0.5375658291520922,0.0,4.5634,4.5634,32,0.0
1998-09-23 15:46:00,100000.0,0.0,0.0,0,-0.022616187228223224,3.880467374983709e-05,5.939185712122708e-06,0.45447574833371507,0.0,4.526,4.526,32,0.0
1998-09-24 11:12:00,100000.0,0.0,0.0,0,-0.02261458798438116,3.8064208638388664e-05,6.514289452752564e-06,0.5077094944536459,0.0,4.526,4.4886,32,0.0
1998-09-24 14:23:00,100000.0,0.0,0.0,0,-0.023092321683171123,3.255099909438286e-05,6.087025667511625e-06,0.515499363664413,0.0,4.5634,4.5634,29,0.0
1998-09-24 15:31:00,100000.0,0.0,0.0,0,-0.022999092099590144,3.548839049472008e-05,6.719716338920989e-06,0.5159874390640365,0.0,4.526,4.526,29,0.0
1998-09-25 10:46:00,100000.0,0.0,0.0,0,-0.022322160273134158,3.9151200326159596e-05,6.720108103763778e-06,0.5219108468008781,0.0,4.4138,4.4138,24,0.0
1998-09-25 12:47:00,100000.0,0.0,0.0,0,-0.021210326038808944,4.307484778109938e-05,1.06877905636793e-05,1.0159649180042059,0.0,4.4138,4.4138,32,0.0
1998-09-25 15:09:00,100000.0,0.0,0.0,0,-0.022826988021361558,4.050807001476642e-05,7.62728336667351e-06,0.5517457729489701,0.0,4.4512,4.4512,32,0.0
1998-09-28 11:00:00,100000.0,0.0,0.0,0,-0.02243921750686286,4.1012041037902236e-05,6.773234645152115e-06,0.5050266927732516,0.0,4.4138,4.4138,42,0.0
1998-09-28 11:13:00,100000.0,0.0,0.0,0,-0.022831403520640833,4.045964669785462e-05,7.625715852555004e-06,0.550622516938277,0.0,4.4138,4.4138,34,0.0
1998-09-28 11:34:00,100000.0,0.0,0.0,0,-0.022831640693575992,4.0501388866687194e-05,7.633832410647301e-06,0.5508775459527139,0.0,4.4138,4.4138,24,0.0
1998-09-28 11:55:00,100000.0,0.0,0.0,0,-0.02189558087829073,3.922877658624202e-05,5.70889278606046e-06,0.6026628029068513,0.0,4.3764,4.3764,32,0.0
1998-09-28 12:07:00,100000.0,0.0,0.0,0,-0.021466045632942497,4.839168468606658e-05,8.547674042347353e-06,0.6580657968894839,0.0,4.4138,4.4138,10,0.0
1998-09-28 15:17:00,100000.0,0.0,0.0,0,-0.02137623461748308,4.363359767012298e-05,1.1016512871719897e-05,0.5649772516549214,0.0,4.339,4.339,24,0.0
1998-09-28 15:47:00,100000.0,0.0,0.0,0,-0.02072980974898246,5.180983498576097e-05,1.9560060536605306e-05,0.948690177710744,0.0,4.1893,4.1893,63,0.0
1998-09-29 09:55:00,100000.0,0.0,0.0,0,-0.020484692981508942,5.140242137713358e-05,1.7188389392686076e-05,0.8780777935067288,0.0,4.1893,4.1893,46,0.0
1998-09-29 11:07:00,100000.0,0.0,0.0,0,-0.022065290486889808,4.446374987310264e-05,1.1201776260350016e-05,0.424393318058682,0.0,4.2267,4.2267,57,0.0
1998-09-29 12:36:00,100000.0,0.0,0.0,0,-0.0223344123236443,4.868685391556937e-05,1.3607800156023586e-05,0.7358702116659717,0.0,4.2641,4.2641,57,0.0
1998-09-29 13:15:00,100000.0,0.0,0.0,0,-0.020464518671897622,5.2141796913929284e-05,1.836943374655675e-05,0.8558411601803729,0.0,4.2267,4.1893,57,0.0
1998-09-29 14:41:00,100000.0,0.0,0.0,0,-0.020460639364128383,5.3001327614765614e-05,1.797923687263392e-05,0.8619403956050263,0.0,4.1145,4.1145,46,0.0
1998-09-29 15:03:00,100000.0,0.0,0.0,0,-0.020461169170258017,5.2931827667634934e-05,1.796143624233082e-05,0.8639510924631026,0.0,4.1145,4.0771,46,0.0
1998-09-30 09:32:00,100000.0,0.0,0.0,0,-0.022348454889097865,3.5733977711061016e-05,1.203277861350216e-05,0.7307701237835312,0.0,4.1893,4.1893,57,0.0
1998-09-30 09:33:00,100000.0,0.0,0.0,0,-0.022325402479864805,3.575385380827356e-05,1.2015540278298431e-05,0.7335495044261728,0.0,4.1893,4.1893,57,0.0
1998-09-30 09:48:00,100000.0,0.0,0.0,0,-0.02172607258816288,3.8982185287750326e-05,4.989871968064108e-06,0.21138132114315944,0.0,4.1893,4.1893,10,0.0
1998-09-30 10:55:00,100000.0,0.0,0.0,0,-0.02224743589739819,3.906579331669491e-05,5.2825726015726104e-06,0.21893185885173272,0.0,4.1893,4.1893,10,0.0
1998-09-30 11:17:00,100000.0,0.0,0.0,0,-0.02258200514314967,4.3751659177360125e-05,9.949525065167109e-06,0.6425602020197493,0.0,4.1893,4.1893,57,0.0
1998-09-30 11:31:00,100000.0,0.0,0.0,0,-0.022841893126124432,3.3378413718310185e-05,5.665441676683258e-06,0.269711685964972,0.0,4.3016,4.339,12,0.0
1998-09-30 11:36:00,100000.0,0.0,0.0,0,-0.022890630074644376,3.323574492242187e-05,5.704178875021171e-06,0.26108658546164926,0.0,4.339,4.339,50,0.0
1998-09-30 11:47:00,100000.0,0.0,0.0,0,-0.023094663230395326,3.284110425738618e-05,6.247117653401801e-06,0.6672836507191244,0.0,4.339,4.339,50,0.0
1998-09-30 12:10:00,100000.0,0.0,0.0,0,-0.02293226908713268,3.126047886325978e-05,5.514562531061529e-06,0.5871958596844691,0.0,4.339,4.339,50,0.0
1998-09-30 13:18:00,100000.0,0.0,0.0,0,-0.022393637768064308,3.8637947000097483e-05,5.463012939799228e-06,0.641479236043158,0.0,4.3764,4.3764,32,0.0
1998-09-30 14:02:00,100000.0,0.0,0.0,0,-0.023887648775226353,3.082054354308639e-05,7.2079769779520575e-06,0.717633828190287,0.0,4.4512,4.4512,49,0.0
