exit_ts,equity
1998-08-28 09:32:00+00:00,-3443.5295183940607
1998-08-28 09:32:00+00:00,-3462.5710399140607
1998-08-28 09:58:00+00:00,-3557.0611698340604
1998-08-28 09:58:00+00:00,-3651.55129975406
1998-08-28 09:59:00+00:00,-3756.33583779406
1998-08-28 09:59:00+00:00,-3861.12037583406
1998-08-28 10:15:00+00:00,-3870.64113659406
1998-08-28 10:15:00+00:00,-3880.16189735406
1998-08-28 10:24:00+00:00,-3885.07500458406
1998-08-28 10:24:00+00:00,-3889.98811181406
1998-08-28 10:39:00+00:00,-3872.0776291140605
1998-08-28 10:39:00+00:00,-3854.167146414061
1998-08-28 10:40:00+00:00,-3633.0188412266502
1998-08-28 10:40:00+00:00,-3411.8705360392396
1998-08-28 10:45:00+00:00,-3146.019883069986
1998-08-28 10:45:00+00:00,-2880.1692301007324
1998-08-28 10:55:00+00:00,-2834.029719700732
1998-08-28 10:55:00+00:00,-2787.890209300732
1998-08-28 11:01:00+00:00,-2633.396184500731
1998-08-28 11:01:00+00:00,-2478.9021597007304
1998-08-28 11:03:00+00:00,-2469.6699726907304
1998-08-28 11:03:00+00:00,-2460.4377856807305
1998-08-28 11:11:00+00:00,-2445.16963048073
1998-08-28 11:11:00+00:00,-2429.9014752807298
1998-08-28 11:20:00+00:00,-2420.67651575073
1998-08-28 11:20:00+00:00,-2411.45155622073
1998-08-28 11:28:00+00:00,-2402.5136180207296
1998-08-28 11:28:00+00:00,-2393.5756798207294
1998-08-28 11:29:00+00:00,-2347.3875111807297
1998-08-28 11:29:00+00:00,-2301.19934254073
1998-08-28 11:35:00+00:00,-2292.2614043407298
1998-08-28 11:35:00+00:00,-2283.3234661407296
1998-08-28 12:09:00+00:00,-2264.99072152073
1998-08-28 12:09:00+00:00,-2246.6579769007303
1998-08-28 12:16:00+00:00,-2231.718608260731
1998-08-28 12:16:00+00:00,-2216.7792396207315
1998-08-28 12:56:00+00:00,-2216.8519095207316
1998-08-28 12:56:00+00:00,-2216.924579420732
1998-08-28 13:29:00+00:00,-2146.673069830733
1998-08-28 13:29:00+00:00,-2076.421560240734
1998-08-28 13:39:00+00:00,-2073.437946660734
1998-08-28 13:39:00+00:00,-2070.4543330807337
1998-08-28 14:18:00+00:00,-2076.844069500734
1998-08-28 14:18:00+00:00,-2083.233805920734
1998-08-28 14:59:00+00:00,-2114.848221120734
1998-08-28 14:59:00+00:00,-2146.4626363207335
1998-08-28 15:02:00+00:00,-2225.3433249607333
1998-08-28 15:02:00+00:00,-2304.224013600733
1998-08-28 15:37:00+00:00,-2318.504593950733
1998-08-28 15:37:00+00:00,-2332.785174300733
1998-08-28 15:38:00+00:00,-2342.3810815307334
1998-08-28 15:38:00+00:00,-2351.9769887607335
1998-08-28 15:42:00+00:00,-2374.3548706507336
1998-08-28 15:42:00+00:00,-2396.7327525407336
1998-08-28 15:43:00+00:00,-2412.7196471007337
1998-08-28 15:43:00+00:00,-2428.706541660734
1998-08-28 15:45:00+00:00,-2430.342584260734
1998-08-28 15:45:00+00:00,-2431.978626860734
1998-08-28 15:49:00+00:00,-2435.182919460734
1998-08-28 15:49:00+00:00,-2438.387212060734
1998-08-28 15:56:00+00:00,-2441.649673480734
1998-08-28 15:56:00+00:00,-2444.9121349007337
1998-08-31 09:31:00+00:00,-2453.073100340734
1998-08-31 09:31:00+00:00,-2461.2340657807345
1998-08-31 09:35:00+00:00,-2462.088969280734
1998-08-31 09:35:00+00:00,-2462.9438727807337
1998-08-31 09:37:00+00:00,-2459.957760770734
1998-08-31 09:37:00+00:00,-2456.971648760734
1998-08-31 10:20:00+00:00,-2502.8897634953196
1998-08-31 10:20:00+00:00,-2548.8078782299053
1998-08-31 10:22:00+00:00,-2680.1736816781
1998-08-31 10:22:00+00:00,-2811.5394851262945
1998-08-31 11:00:00+00:00,-2821.1335141462946
1998-08-31 11:00:00+00:00,-2830.7275431662947
1998-08-31 11:07:00+00:00,-2853.1054250562947
1998-08-31 11:07:00+00:00,-2875.4833069462948
1998-08-31 11:09:00+00:00,-2877.4833069462957
1998-08-31 11:09:00+00:00,-2879.4833069462966
1998-08-31 11:11:00+00:00,-2882.7432699362967
1998-08-31 11:11:00+00:00,-2886.0032329262967
1998-08-31 11:33:00+00:00,-2890.897985616297
1998-08-31 11:33:00+00:00,-2895.792738306297
1998-08-31 11:43:00+00:00,-2900.687490996297
1998-08-31 11:43:00+00:00,-2905.5822436862973
1998-08-31 12:02:00+00:00,-2911.9707325862973
1998-08-31 12:02:00+00:00,-2918.3592214862974
1998-08-31 12:27:00+00:00,-2959.912666986297
1998-08-31 12:27:00+00:00,-3001.466112486297
1998-08-31 13:41:00+00:00,-3022.6702965362974
1998-08-31 13:41:00+00:00,-3043.874480586298
1998-08-31 13:46:00+00:00,-3133.5916907743476
1998-08-31 13:46:00+00:00,-3223.3089009623973
1998-08-31 13:49:00+00:00,-3226.578589862397
1998-08-31 13:49:00+00:00,-3229.848278762397
1998-08-31 14:03:00+00:00,-3187.5409854697305
1998-08-31 14:03:00+00:00,-3145.233692177064
1998-08-31 14:04:00+00:00,-3113.857494597065
1998-08-31 14:04:00+00:00,-3082.481297017066
1998-08-31 14:05:00+00:00,-3073.5141523970665
1998-08-31 14:05:00+00:00,-3064.547007777067
1998-08-31 14:08:00+00:00,-3022.2397144844003
1998-08-31 14:08:00+00:00,-2979.9324211917337
1998-08-31 14:09:00+00:00,-2928.0030467817337
1998-08-31 14:09:00+00:00,-2876.0736723717337
1998-08-31 14:12:00+00:00,-2835.8367630417324
1998-08-31 14:12:00+00:00,-2795.599853711731
1998-08-31 14:15:00+00:00,-2666.3687834817306
1998-08-31 14:15:00+00:00,-2537.13771325173
1998-08-31 14:17:00+00:00,-2506.58890333173
1998-08-31 14:17:00+00:00,-2476.0400934117297
1998-08-31 14:31:00+00:00,-2464.1157680217293
1998-08-31 14:31:00+00:00,-2452.191442631729
1998-08-31 15:09:00+00:00,-2454.1914426317285
1998-08-31 15:09:00+00:00,-2456.191442631728
1998-08-31 15:30:00+00:00,-2497.0554178317275
1998-08-31 15:30:00+00:00,-2537.919393031727
1998-08-31 15:33:00+00:00,-2578.7833682317264
1998-08-31 15:33:00+00:00,-2619.647343431726
1998-08-31 15:35:00+00:00,-2710.141856051501
1998-08-31 15:35:00+00:00,-2800.6363686712757
1998-08-31 15:37:00+00:00,-2979.6253939108237
1998-08-31 15:37:00+00:00,-3158.6144191503718
1998-08-31 15:44:00+00:00,-3237.4701087503713
1998-08-31 15:44:00+00:00,-3316.325798350371
1998-08-31 15:45:00+00:00,-3493.7602187264706
1998-08-31 15:45:00+00:00,-3671.1946391025704
1998-08-31 15:47:00+00:00,-3750.05032870257
1998-08-31 15:47:00+00:00,-3828.9060183025695
1998-09-01 09:48:00+00:00,-3866.6697911425695
1998-09-01 09:48:00+00:00,-3904.4335639825695
1998-09-01 09:55:00+00:00,-4169.585194546719
1998-09-01 09:55:00+00:00,-4434.736825110869
1998-09-01 09:56:00+00:00,-4665.8800275308695
1998-09-01 09:56:00+00:00,-4897.02322995087
1998-09-01 09:59:00+00:00,-5035.32445101087
1998-09-01 09:59:00+00:00,-5173.62567207087
1998-09-01 10:05:00+00:00,-5427.99067180087
1998-09-01 10:05:00+00:00,-5682.35567153087
1998-09-01 10:06:00+00:00,-5866.06835558087
1998-09-01 10:06:00+00:00,-6049.7810396308705
1998-09-01 10:09:00+00:00,-6408.915243589875
1998-09-01 10:09:00+00:00,-6768.0494475488795
1998-09-01 10:11:00+00:00,-6878.0927793888795
1998-09-01 10:11:00+00:00,-6988.13611122888
1998-09-01 10:12:00+00:00,-7142.170822188879
1998-09-01 10:12:00+00:00,-7296.205533148879
1998-09-01 10:15:00+00:00,-7318.198724278879
1998-09-01 10:15:00+00:00,-7340.191915408879
1998-09-01 10:19:00+00:00,-7368.531340438879
1998-09-01 10:19:00+00:00,-7396.870765468879
1998-09-01 10:20:00+00:00,-7415.745156598879
1998-09-01 10:20:00+00:00,-7434.619547728878
1998-09-01 10:26:00+00:00,-7554.6206823288785
1998-09-01 10:26:00+00:00,-7674.621816928879
1998-09-01 10:41:00+00:00,-7702.959368838879
1998-09-01 10:41:00+00:00,-7731.296920748879
1998-09-01 10:44:00+00:00,-7808.305528038879
1998-09-01 10:44:00+00:00,-7885.314135328879
1998-09-01 10:48:00+00:00,-7932.623639148879
1998-09-01 10:48:00+00:00,-7979.933142968879
1998-09-01 11:01:00+00:00,-8003.687259608879
1998-09-01 11:01:00+00:00,-8027.441376248878
1998-09-01 11:03:00+00:00,-8032.203404348878
1998-09-01 11:03:00+00:00,-8036.965432448878
1998-09-01 11:22:00+00:00,-8059.290825198878
1998-09-01 11:22:00+00:00,-8081.616217948878
1998-09-01 11:38:00+00:00,-8084.813620448878
1998-09-01 11:38:00+00:00,-8088.011022948878
1998-09-01 12:12:00+00:00,-8088.138446268878
1998-09-01 12:12:00+00:00,-8088.265869588879
1998-09-01 12:17:00+00:00,-8089.894394788878
1998-09-01 12:17:00+00:00,-8091.522919988878
1998-09-01 12:18:00+00:00,-8094.770390828879
1998-09-01 12:18:00+00:00,-8098.017861668879
1998-09-01 12:32:00+00:00,-8081.512270628879
1998-09-01 12:32:00+00:00,-8065.00667958888
1998-09-01 12:33:00+00:00,-8000.31726870888
1998-09-01 12:33:00+00:00,-7935.62785782888
1998-09-01 13:00:00+00:00,-7935.75528114888
1998-09-01 13:00:00+00:00,-7935.882704468881
1998-09-01 13:01:00+00:00,-8034.9688041632635
1998-09-01 13:01:00+00:00,-8134.054903857646
1998-09-01 13:19:00+00:00,-8184.195804053342
1998-09-01 13:19:00+00:00,-8234.336704249037
1998-09-01 13:28:00+00:00,-8244.110400089037
1998-09-01 13:28:00+00:00,-8253.884095929037
1998-09-01 13:31:00+00:00,-8254.712911329038
1998-09-01 13:31:00+00:00,-8255.541726729038
1998-09-01 14:07:00+00:00,-8269.810650979038
1998-09-01 14:07:00+00:00,-8284.079575229038
1998-09-01 14:21:00+00:00,-8288.966423149037
1998-09-01 14:21:00+00:00,-8293.853271069036
1998-09-01 14:35:00+00:00,-8325.745804829035
1998-09-01 14:35:00+00:00,-8357.638338589035
1998-09-01 14:38:00+00:00,-8357.765761909035
1998-09-01 14:38:00+00:00,-8357.893185229035
1998-09-01 14:47:00+00:00,-8367.666881069035
1998-09-01 14:47:00+00:00,-8377.440576909035
1998-09-01 15:09:00+00:00,-8396.978367709035
1998-09-01 15:09:00+00:00,-8416.516158509034
1998-09-01 15:10:00+00:00,-8419.770856829033
1998-09-01 15:10:00+00:00,-8423.025555149032
1998-09-01 15:20:00+00:00,-8423.663047629032
1998-09-01 15:20:00+00:00,-8424.300540109032
1998-09-01 15:29:00+00:00,-8522.45187735626
1998-09-01 15:29:00+00:00,-8620.603214603487
1998-09-01 15:35:00+00:00,-8633.357703143487
1998-09-01 15:35:00+00:00,-8646.112191683487
1998-09-01 15:36:00+00:00,-8668.428836243487
1998-09-01 15:36:00+00:00,-8690.745480803487
1998-09-01 15:40:00+00:00,-8731.331566403487
1998-09-01 15:40:00+00:00,-8771.917652003487
1998-09-01 15:46:00+00:00,-8800.426294083487
1998-09-01 15:46:00+00:00,-8828.934936163487
1998-09-01 15:54:00+00:00,-8827.429958463486
1998-09-01 15:54:00+00:00,-8825.924980763486
1998-09-02 09:33:00+00:00,-8826.116303683486
1998-09-02 09:33:00+00:00,-8826.307626603486
1998-09-02 09:35:00+00:00,-8831.179871313487
1998-09-02 09:35:00+00:00,-8836.052116023488
1998-09-02 09:38:00+00:00,-8836.367733143488
1998-09-02 09:38:00+00:00,-8836.683350263489
1998-09-02 10:16:00+00:00,-8837.377856803489
1998-09-02 10:16:00+00:00,-8838.072363343488
1998-09-02 10:25:00+00:00,-8840.072363343488
1998-09-02 10:25:00+00:00,-8842.072363343488
1998-09-02 10:30:00+00:00,-8843.019214703489
1998-09-02 10:30:00+00:00,-8843.966066063489
1998-09-02 10:32:00+00:00,-8844.91291742349
1998-09-02 10:32:00+00:00,-8845.85976878349
1998-09-02 10:33:00+00:00,-8849.05591838349
1998-09-02 10:33:00+00:00,-8852.25206798349
1998-09-02 10:37:00+00:00,-8852.441512693491
1998-09-02 10:37:00+00:00,-8852.630957403491
1998-09-02 10:39:00+00:00,-8852.946574523492
1998-09-02 10:39:00+00:00,-8853.262191643493
1998-09-02 11:03:00+00:00,-8869.205337883493
1998-09-02 11:03:00+00:00,-8885.148484123494
1998-09-02 11:27:00+00:00,-8787.15119775406
1998-09-02 11:27:00+00:00,-8689.153911384625
1998-09-02 11:33:00+00:00,-8674.175704344625
1998-09-02 11:33:00+00:00,-8659.197497304625
1998-09-02 12:01:00+00:00,-8759.234104732528
1998-09-02 12:01:00+00:00,-8859.27071216043
1998-09-02 12:06:00+00:00,-8822.52575501043
1998-09-02 12:06:00+00:00,-8785.78079786043
1998-09-02 12:07:00+00:00,-8790.653042570431
1998-09-02 12:07:00+00:00,-8795.525287280432
1998-09-02 12:09:00+00:00,-8798.777487170431
1998-09-02 12:09:00+00:00,-8802.02968706043
1998-09-02 12:14:00+00:00,-8802.154611950431
1998-09-02 12:14:00+00:00,-8802.279536840431
1998-09-02 12:19:00+00:00,-8803.226388200432
1998-09-02 12:19:00+00:00,-8804.173239560432
1998-09-02 12:37:00+00:00,-8815.535429090432
1998-09-02 12:37:00+00:00,-8826.897618620433
1998-09-02 12:51:00+00:00,-8814.913286690433
1998-09-02 12:51:00+00:00,-8802.928954760433
1998-09-02 13:05:00+00:00,-8802.992227060433
1998-09-02 13:05:00+00:00,-8803.055499360433
1998-09-02 13:19:00+00:00,-8803.686733600432
1998-09-02 13:19:00+00:00,-8804.317967840432
1998-09-02 13:39:00+00:00,-8798.330217620432
1998-09-02 13:39:00+00:00,-8792.342467400433
1998-09-02 14:01:00+00:00,-8814.659111960433
1998-09-02 14:01:00+00:00,-8836.975756520433
1998-09-02 14:02:00+00:00,-8837.039028820433
1998-09-02 14:02:00+00:00,-8837.102301120432
1998-09-02 14:15:00+00:00,-8837.228473530433
1998-09-02 14:15:00+00:00,-8837.354645940433
1998-09-02 14:25:00+00:00,-8837.604495720434
1998-09-02 14:25:00+00:00,-8837.854345500435
1998-09-02 14:32:00+00:00,-8839.104331420434
1998-09-02 14:32:00+00:00,-8840.354317340434
1998-09-02 14:42:00+00:00,-8840.663684700434
1998-09-02 14:42:00+00:00,-8840.973052060433
1998-09-02 14:50:00+00:00,-8852.360548430433
1998-09-02 14:50:00+00:00,-8863.748044800433
1998-09-02 14:53:00+00:00,-8866.993017210434
1998-09-02 14:53:00+00:00,-8870.237989620435
1998-09-02 15:06:00+00:00,-8902.118023860436
1998-09-02 15:06:00+00:00,-8933.998058100437
1998-09-02 15:22:00+00:00,-8940.502457880437
1998-09-02 15:22:00+00:00,-8947.006857660437
1998-09-02 15:24:00+00:00,-8958.369047190437
1998-09-02 15:24:00+00:00,-8969.731236720438
1998-09-02 15:34:00+00:00,-8972.926759020438
1998-09-02 15:34:00+00:00,-8976.122281320439
1998-09-02 15:49:00+00:00,-8985.613328730438
1998-09-02 15:49:00+00:00,-8995.104376140438
1998-09-03 09:37:00+00:00,-8998.299272840439
1998-09-03 09:37:00+00:00,-9001.49416954044
1998-09-03 09:41:00+00:00,-9006.252438940439
1998-09-03 09:41:00+00:00,-9011.010708340438
1998-09-03 09:42:00+00:00,-9055.189079710439
1998-09-03 09:42:00+00:00,-9099.36745108044
1998-09-03 09:48:00+00:00,-9178.09948532044
1998-09-03 09:48:00+00:00,-9256.83151956044
1998-09-03 09:50:00+00:00,-9506.285776794648
1998-09-03 09:50:00+00:00,-9755.740034028857
1998-09-03 10:11:00+00:00,-9758.934930728858
1998-09-03 10:11:00+00:00,-9762.129827428858
1998-09-03 10:13:00+00:00,-9766.892974128858
1998-09-03 10:13:00+00:00,-9771.656120828857
1998-09-03 11:12:00+00:00,-9779.767088188857
1998-09-03 11:12:00+00:00,-9787.878055548857
1998-09-03 11:36:00+00:00,-9807.006092308857
1998-09-03 11:36:00+00:00,-9826.134129068856
1998-09-03 11:45:00+00:00,-9829.328398468857
1998-09-03 11:45:00+00:00,-9832.522667868858
1998-09-03 12:14:00+00:00,-9837.391161248857
1998-09-03 12:14:00+00:00,-9842.259654628857
1998-09-03 12:20:00+00:00,-9866.019351108856
1998-09-03 12:20:00+00:00,-9889.779047588856
1998-09-03 12:46:00+00:00,-9877.784714568856
1998-09-03 12:46:00+00:00,-9865.790381548855
1998-09-03 13:15:00+00:00,-9867.790381548855
1998-09-03 13:15:00+00:00,-9869.790381548855
1998-09-03 13:19:00+00:00,-9851.803301448856
1998-09-03 13:19:00+00:00,-9833.816221348856
1998-09-03 13:31:00+00:00,-9827.691321898856
1998-09-03 13:31:00+00:00,-9821.566422448856
1998-09-03 14:21:00+00:00,-9667.391506543041
1998-09-03 14:21:00+00:00,-9513.216590637227
1998-09-03 14:25:00+00:00,-9503.971643667226
1998-09-03 14:25:00+00:00,-9494.726696697226
1998-09-03 15:09:00+00:00,-9464.745283577226
1998-09-03 15:09:00+00:00,-9434.763870457225
1998-09-03 15:21:00+00:00,-9342.836176057226
1998-09-03 15:21:00+00:00,-9250.908481657227
1998-09-03 15:25:00+00:00,-9251.153334577226
1998-09-03 15:25:00+00:00,-9251.398187497225
1998-09-03 15:27:00+00:00,-9251.520613957226
1998-09-03 15:27:00+00:00,-9251.643040417226
1998-09-03 15:48:00+00:00,-9242.615874517227
1998-09-03 15:48:00+00:00,-9233.588708617228
1998-09-03 15:54:00+00:00,-9232.081225117228
1998-09-03 15:54:00+00:00,-9230.573741617229
1998-09-03 15:56:00+00:00,-9333.582458244606
1998-09-03 15:56:00+00:00,-9436.591174871983
1998-09-04 09:33:00+00:00,-9590.035722868255
1998-09-04 09:33:00+00:00,-9743.480270864527
1998-09-04 09:45:00+00:00,-9790.951005584528
1998-09-04 09:45:00+00:00,-9838.421740304528
1998-09-04 09:52:00+00:00,-9914.386111784528
1998-09-04 09:52:00+00:00,-9990.350483264529
1998-09-04 10:08:00+00:00,-10002.96630724453
1998-09-04 10:08:00+00:00,-10015.58213122453
1998-09-04 10:13:00+00:00,-10047.14029858453
1998-09-04 10:13:00+00:00,-10078.698465944532
1998-09-04 10:17:00+00:00,-10141.683376684532
1998-09-04 10:17:00+00:00,-10204.668287424533
1998-09-04 10:38:00+00:00,-10323.435521024534
1998-09-04 10:38:00+00:00,-10442.202754624535
1998-09-04 10:45:00+00:00,-10547.294096070893
1998-09-04 10:45:00+00:00,-10652.38543751725
1998-09-04 10:46:00+00:00,-10655.57845401725
1998-09-04 10:46:00+00:00,-10658.77147051725
1998-09-04 11:03:00+00:00,-10681.06623866725
1998-09-04 11:03:00+00:00,-10703.361006817251
1998-09-04 11:05:00+00:00,-10741.372123797251
1998-09-04 11:05:00+00:00,-10779.383240777252
1998-09-04 11:07:00+00:00,-10788.869291327252
1998-09-04 11:07:00+00:00,-10798.355341877252
1998-09-04 11:09:00+00:00,-10807.851118337252
1998-09-04 11:09:00+00:00,-10817.346894797252
1998-09-04 11:12:00+00:00,-10860.091894437253
1998-09-04 11:12:00+00:00,-10902.836894077254
1998-09-04 11:57:00+00:00,-10920.710878897255
1998-09-04 11:57:00+00:00,-10938.584863717255
1998-09-04 12:00:00+00:00,-10992.73739219621
1998-09-04 12:00:00+00:00,-11046.889920675165
1998-09-04 12:02:00+00:00,-11047.489914595164
1998-09-04 12:02:00+00:00,-11048.089908515163
1998-09-04 12:26:00+00:00,-11048.920998435164
1998-09-04 12:26:00+00:00,-11049.752088355164
1998-09-04 13:09:00+00:00,-11012.735028155164
1998-09-04 13:09:00+00:00,-10975.717967955165
1998-09-04 13:12:00+00:00,-10819.754073988071
1998-09-04 13:12:00+00:00,-10663.790180020978
1998-09-04 13:19:00+00:00,-10560.528525542002
1998-09-04 13:19:00+00:00,-10457.266871063026
1998-09-04 13:22:00+00:00,-10352.886963441779
1998-09-04 13:22:00+00:00,-10248.507055820532
1998-09-04 13:26:00+00:00,-10250.507055820532
1998-09-04 13:26:00+00:00,-10252.507055820532
1998-09-04 13:32:00+00:00,-10232.937857220531
1998-09-04 13:32:00+00:00,-10213.368658620531
1998-09-04 13:43:00+00:00,-10207.241260740531
1998-09-04 13:43:00+00:00,-10201.113862860531
1998-09-04 13:45:00+00:00,-10198.105264980532
1998-09-04 13:45:00+00:00,-10195.096667100532
1998-09-04 13:59:00+00:00,-10102.495338460532
1998-09-04 13:59:00+00:00,-10009.894009820533
1998-09-04 14:02:00+00:00,-9979.238945500532
1998-09-04 14:02:00+00:00,-9948.583881180532
1998-09-04 14:06:00+00:00,-9943.942894780532
1998-09-04 14:06:00+00:00,-9939.301908380532
1998-09-04 14:16:00+00:00,-9914.554962620532
1998-09-04 14:16:00+00:00,-9889.808016860532
1998-09-04 14:32:00+00:00,-9683.480572475763
1998-09-04 14:32:00+00:00,-9477.153128090993
1998-09-04 14:38:00+00:00,-9270.825683706224
1998-09-04 14:38:00+00:00,-9064.498239321454
1998-09-04 15:02:00+00:00,-8860.315556428743
1998-09-04 15:02:00+00:00,-8656.132873536031
1998-09-04 15:06:00+00:00,-8505.145112556911
1998-09-04 15:06:00+00:00,-8354.157351577789
1998-09-04 15:07:00+00:00,-8203.169590598667
1998-09-04 15:07:00+00:00,-8052.181829619546
1998-09-04 15:11:00+00:00,-8039.810855169546
1998-09-04 15:11:00+00:00,-8027.439880719546
1998-09-04 15:28:00+00:00,-7821.112436334777
1998-09-04 15:28:00+00:00,-7614.784991950008
1998-09-04 15:32:00+00:00,-7568.208659790008
1998-09-04 15:32:00+00:00,-7521.632327630008
1998-09-04 15:36:00+00:00,-7428.785918510009
1998-09-04 15:36:00+00:00,-7335.939509390009
1998-09-04 15:42:00+00:00,-7328.171150290009
1998-09-04 15:42:00+00:00,-7320.402791190008
1998-09-04 15:48:00+00:00,-7301.826210120009
1998-09-04 15:48:00+00:00,-7283.249629050009
1998-09-04 15:52:00+00:00,-7264.67492110001
1998-09-04 15:52:00+00:00,-7246.10021315001
1998-09-04 15:56:00+00:00,-7146.062222343122
1998-09-04 15:56:00+00:00,-7046.024231536234
1998-09-04 15:58:00+00:00,-7039.820498036234
1998-09-04 15:58:00+00:00,-7033.616764536235
1998-09-08 09:36:00+00:00,-6983.893017456235
1998-09-08 09:36:00+00:00,-6934.169270376235
1998-09-08 09:37:00+00:00,-6856.353517096235
1998-09-08 09:37:00+00:00,-6778.537763816235
1998-09-08 09:48:00+00:00,-6761.375160516235
1998-09-08 09:48:00+00:00,-6744.212557216235
1998-09-08 09:51:00+00:00,-6650.778653696235
1998-09-08 09:51:00+00:00,-6557.344750176235
1998-09-08 10:12:00+00:00,-6543.310772476235
1998-09-08 10:12:00+00:00,-6529.276794776235
1998-09-08 10:32:00+00:00,-6515.242817076235
1998-09-08 10:32:00+00:00,-6501.208839376235
1998-09-08 10:38:00+00:00,-6423.399335856235
1998-09-08 10:38:00+00:00,-6345.589832336234
1998-09-08 10:40:00+00:00,-6034.364300816235
